chr	start	end	strand	coverage	numCs	numTs
NC_041738.1	37200001	37250000	*	41	41	0
NC_041738.1	37250001	37300000	*	115	87	28
NC_041738.1	37300001	37350000	*	195	37	158
NC_041738.1	37400001	37450000	*	27	22	5
NC_041738.1	37450001	37500000	*	21	9	12
NC_041738.1	37500001	37550000	*	1500	873	627
NC_041738.1	37550001	37600000	*	465	348	117
NC_041738.1	37600001	37650000	*	1404	850	554
NC_041738.1	37650001	37700000	*	923	453	470
NC_041738.1	37700001	37750000	*	555	182	373
NC_041738.1	37750001	37800000	*	65	45	20
NC_041738.1	37800001	37850000	*	1602	329	1273
NC_041738.1	37850001	37900000	*	3500	2708	792
NC_041738.1	37900001	37950000	*	291	111	180
NC_041738.1	37950001	38000000	*	1702	884	818
NC_041738.1	38000001	38050000	*	4332	4048	284
NC_041738.1	38050001	38100000	*	604	554	50
NC_041738.1	38100001	38150000	*	59	48	11
NC_041738.1	38150001	38200000	*	149	96	53
NC_041738.1	38200001	38250000	*	218	184	34
NC_041738.1	38250001	38300000	*	188	175	13
NC_041738.1	38300001	38350000	*	306	261	45
NC_041738.1	38350001	38400000	*	41	40	1
NC_041738.1	38400001	38450000	*	276	163	113
NC_041738.1	38450001	38500000	*	323	302	21
NC_041738.1	38500001	38550000	*	121	115	6
NC_041738.1	38550001	38600000	*	156	129	27
NC_041738.1	38600001	38650000	*	66	15	51
NC_041738.1	38650001	38700000	*	130	119	11
NC_041738.1	38700001	38750000	*	960	210	750
NC_041738.1	38750001	38800000	*	157	85	72
NC_041738.1	38850001	38900000	*	21	17	4
NC_041738.1	38900001	38950000	*	24	18	6
NC_041738.1	38950001	39000000	*	14	10	4
NC_041738.1	39050001	39100000	*	56	27	29
NC_041738.1	39100001	39150000	*	26	19	7
NC_041738.1	39150001	39200000	*	32	25	7
NC_041738.1	39200001	39250000	*	37	35	2
NC_041738.1	39300001	39350000	*	88	56	32
NC_041738.1	39350001	39400000	*	84	62	22
NC_041738.1	39400001	39450000	*	53	43	10
NC_041738.1	39450001	39500000	*	32	22	10
NC_041738.1	39500001	39550000	*	140	127	13
NC_041738.1	39550001	39600000	*	109	93	16
NC_041738.1	39600001	39650000	*	55	52	3
NC_041738.1	39650001	39700000	*	81	72	9
NC_041738.1	39700001	39750000	*	109	68	41
NC_041738.1	39750001	39800000	*	50	49	1
NC_041738.1	39800001	39850000	*	219	189	30
NC_041738.1	39850001	39900000	*	667	183	484
NC_041738.1	39900001	39950000	*	482	209	273
NC_041738.1	39950001	40000000	*	164	156	8
NC_041738.1	40000001	40050000	*	885	254	631
NC_041738.1	40050001	40100000	*	126	119	7
NC_041738.1	40100001	40150000	*	1439	315	1124
NC_041738.1	40150001	40200000	*	529	147	382
NC_041738.1	40200001	40250000	*	2074	538	1536
NC_041738.1	40250001	40300000	*	1035	331	704
NC_041738.1	40300001	40350000	*	615	151	464
NC_041738.1	40350001	40400000	*	2813	1089	1724
NC_041738.1	40400001	40450000	*	39	37	2
NC_041738.1	40450001	40500000	*	97	93	4
NC_041738.1	40500001	40550000	*	703	174	529
NC_041738.1	40550001	40600000	*	738	161	577
NC_041738.1	40600001	40650000	*	254	176	78
NC_041738.1	40650001	40700000	*	303	134	169
NC_041738.1	40700001	40750000	*	1915	946	969
NC_041738.1	40750001	40800000	*	1632	1124	508
NC_041738.1	40800001	40850000	*	2922	1432	1490
NC_041738.1	40850001	40900000	*	2142	1012	1130
NC_041738.1	40900001	40950000	*	1478	474	1004
NC_041738.1	40950001	41000000	*	271	258	13
NC_041738.1	41000001	41050000	*	3710	2316	1394
NC_041738.1	41050001	41100000	*	2780	1187	1593
NC_041738.1	41100001	41150000	*	363	321	42
NC_041738.1	41150001	41200000	*	225	178	47
NC_041738.1	41200001	41250000	*	3250	986	2264
NC_041738.1	41250001	41300000	*	268	260	8
NC_041738.1	41300001	41350000	*	2430	448	1982
NC_041738.1	41350001	41400000	*	24	13	11
NC_041738.1	41400001	41450000	*	89	65	24
NC_041738.1	41450001	41500000	*	41	41	0
NC_041738.1	41550001	41600000	*	154	142	12
NC_041738.1	41600001	41650000	*	2421	2031	390
NC_041738.1	41650001	41700000	*	855	625	230
NC_041738.1	41700001	41750000	*	112	108	4
NC_041738.1	41750001	41800000	*	87	77	10
NC_041738.1	41800001	41850000	*	205	176	29
NC_041738.1	41850001	41900000	*	758	669	89
NC_041738.1	41900001	41950000	*	1116	944	172
NC_041738.1	41950001	42000000	*	473	412	61
NC_041738.1	42000001	42050000	*	10	9	1
NC_041738.1	42050001	42100000	*	429	272	157
NC_041738.1	42100001	42150000	*	2416	806	1610
NC_041738.1	42150001	42200000	*	1176	1014	162
NC_041738.1	42200001	42250000	*	952	143	809
NC_041738.1	42250001	42300000	*	1926	943	983
NC_041738.1	42300001	42350000	*	769	286	483
NC_041738.1	42350001	42400000	*	339	303	36
NC_041738.1	42400001	42450000	*	4779	3684	1095
NC_041738.1	42450001	42500000	*	2343	1702	641
NC_041738.1	42500001	42550000	*	2580	875	1705
NC_041738.1	42550001	42600000	*	1730	879	851
NC_041738.1	42600001	42650000	*	113	94	19
NC_041738.1	42650001	42700000	*	967	267	700
NC_041738.1	42700001	42750000	*	75	63	12
NC_041738.1	42750001	42800000	*	1177	823	354
NC_041738.1	42800001	42850000	*	302	214	88
NC_041738.1	42850001	42900000	*	184	123	61
NC_041738.1	42900001	42950000	*	500	247	253
NC_041738.1	42950001	43000000	*	1167	391	776
NC_041738.1	43000001	43050000	*	492	287	205
NC_041738.1	43050001	43100000	*	79	59	20
NC_041738.1	43100001	43150000	*	11	11	0
NC_041738.1	43200001	43250000	*	20	16	4
NC_041738.1	43300001	43350000	*	10	10	0
NC_041738.1	43350001	43400000	*	54	46	8
NC_041738.1	43400001	43450000	*	12	10	2
NC_041738.1	43450001	43500000	*	29	22	7
NC_041738.1	43500001	43550000	*	153	150	3
NC_041738.1	43550001	43600000	*	48	42	6
NC_041738.1	43600001	43650000	*	43	42	1
NC_041738.1	43650001	43700000	*	50	44	6
NC_041738.1	43700001	43750000	*	1599	349	1250
NC_041738.1	43750001	43800000	*	699	246	453
NC_041738.1	43800001	43850000	*	83	82	1
NC_041738.1	43850001	43900000	*	530	181	349
NC_041738.1	43900001	43950000	*	44	35	9
NC_041738.1	43950001	44000000	*	679	587	92
NC_041738.1	44000001	44050000	*	174	163	11
NC_041738.1	44050001	44100000	*	349	114	235
NC_041738.1	44100001	44150000	*	1945	359	1586
NC_041738.1	44150001	44200000	*	107	37	70
NC_041738.1	44200001	44250000	*	1225	332	893
NC_041738.1	44250001	44300000	*	183	179	4
NC_041738.1	44300001	44350000	*	45	31	14
NC_041738.1	44350001	44400000	*	89	36	53
NC_041738.1	44400001	44450000	*	77	63	14
NC_041738.1	44450001	44500000	*	23	8	15
NC_041738.1	44500001	44550000	*	43	36	7
NC_041738.1	44600001	44650000	*	113	104	9
NC_041738.1	44650001	44700000	*	12	10	2
NC_041738.1	44800001	44850000	*	28	14	14
NC_041738.1	44850001	44900000	*	23	23	0
NC_041738.1	44900001	44950000	*	44	31	13
NC_041738.1	45050001	45100000	*	3905	859	3046
NC_041738.1	45100001	45150000	*	10	10	0
NC_041738.1	45150001	45200000	*	5267	1513	3754
NC_041738.1	45200001	45250000	*	160	60	100
NC_041738.1	45400001	45450000	*	227	84	143
NC_041738.1	45450001	45500000	*	13	8	5
NC_041738.1	45500001	45550000	*	103	97	6
NC_041738.1	45550001	45600000	*	44	36	8
NC_041738.1	45600001	45650000	*	47	32	15
NC_041738.1	45700001	45750000	*	11	1	10
NC_041738.1	45750001	45800000	*	123	114	9
NC_041738.1	45800001	45850000	*	433	104	329
NC_041738.1	45850001	45900000	*	224	158	66
NC_041738.1	45900001	45950000	*	2343	446	1897
NC_041738.1	45950001	46000000	*	1889	332	1557
NC_041738.1	46000001	46050000	*	34	12	22
NC_041738.1	46050001	46100000	*	849	739	110
NC_041738.1	46100001	46150000	*	1887	849	1038
NC_041738.1	46150001	46200000	*	475	135	340
NC_041738.1	46200001	46250000	*	281	246	35
NC_041738.1	46250001	46300000	*	144	110	34
NC_041738.1	46300001	46350000	*	484	326	158
NC_041738.1	46350001	46400000	*	325	163	162
NC_041738.1	46400001	46450000	*	284	230	54
NC_041738.1	46450001	46500000	*	213	168	45
NC_041738.1	46500001	46550000	*	396	302	94
NC_041738.1	46550001	46600000	*	137	123	14
NC_041738.1	46600001	46650000	*	2904	1062	1842
NC_041738.1	46650001	46700000	*	151	64	87
NC_041738.1	46700001	46750000	*	405	227	178
NC_041738.1	46750001	46800000	*	159	127	32
NC_041738.1	46800001	46850000	*	238	43	195
NC_041738.1	46850001	46900000	*	1002	293	709
NC_041738.1	46900001	46950000	*	56	46	10
NC_041738.1	46950001	47000000	*	68	45	23
NC_041738.1	47000001	47050000	*	21	20	1
NC_041738.1	47050001	47100000	*	24	22	2
NC_041738.1	47100001	47150000	*	72	33	39
NC_041738.1	47150001	47200000	*	154	128	26
NC_041738.1	47200001	47250000	*	120	42	78
NC_041738.1	47250001	47300000	*	66	63	3
NC_041738.1	47300001	47350000	*	1887	452	1435
NC_041738.1	47350001	47400000	*	621	183	438
NC_041738.1	47400001	47450000	*	22	19	3
NC_041738.1	47450001	47500000	*	247	231	16
NC_041738.1	47500001	47550000	*	250	53	197
NC_041738.1	47550001	47600000	*	63	49	14
NC_041738.1	47600001	47650000	*	169	156	13
NC_041738.1	47650001	47700000	*	1904	688	1216
NC_041738.1	47700001	47750000	*	108	87	21
NC_041738.1	47750001	47800000	*	164	140	24
NC_041738.1	47800001	47850000	*	1202	817	385
NC_041738.1	47850001	47900000	*	447	367	80
NC_041738.1	47900001	47950000	*	901	810	91
NC_041738.1	47950001	48000000	*	2551	2153	398
NC_041738.1	48000001	48050000	*	1484	1211	273
NC_041738.1	48050001	48100000	*	244	195	49
NC_041738.1	48100001	48150000	*	301	245	56
NC_041738.1	48150001	48200000	*	1804	549	1255
NC_041738.1	48200001	48250000	*	44	38	6
NC_041738.1	48250001	48300000	*	116	94	22
NC_041738.1	48300001	48350000	*	80	62	18
NC_041738.1	48350001	48400000	*	113	80	33
NC_041738.1	48500001	48550000	*	75	53	22
NC_041738.1	48550001	48600000	*	11	9	2
NC_041738.1	48650001	48700000	*	73	67	6
NC_041738.1	48750001	48800000	*	59	59	0
NC_041738.1	48900001	48950000	*	71	61	10
NC_041738.1	49050001	49100000	*	1048	732	316
NC_041738.1	49100001	49150000	*	98	82	16
NC_041738.1	49300001	49350000	*	10	7	3
NC_041738.1	49350001	49400000	*	207	165	42
NC_041738.1	49400001	49450000	*	114	83	31
NC_041738.1	49450001	49500000	*	79	57	22
NC_041738.1	49500001	49550000	*	126	112	14
NC_041738.1	49550001	49600000	*	114	98	16
NC_041738.1	49600001	49650000	*	74	64	10
NC_041738.1	49650001	49700000	*	464	380	84
NC_041738.1	49700001	49750000	*	700	553	147
NC_041738.1	49750001	49800000	*	237	173	64
NC_041738.1	49800001	49850000	*	480	310	170
NC_041738.1	49850001	49900000	*	651	227	424
NC_041738.1	49900001	49950000	*	318	292	26
NC_041738.1	49950001	50000000	*	555	501	54
NC_041738.1	50000001	50050000	*	1056	366	690
NC_041738.1	50050001	50100000	*	2076	1761	315
NC_041738.1	50100001	50150000	*	1561	1189	372
NC_041738.1	50150001	50200000	*	654	494	160
NC_041738.1	50200001	50250000	*	802	542	260
NC_041738.1	50250001	50300000	*	1107	691	416
NC_041738.1	50300001	50350000	*	912	696	216
NC_041738.1	50350001	50400000	*	247	202	45
NC_041738.1	50400001	50450000	*	788	375	413
NC_041738.1	50450001	50500000	*	210	150	60
NC_041738.1	50500001	50550000	*	4138	1643	2495
NC_041738.1	50550001	50600000	*	4358	1336	3022
NC_041738.1	50600001	50650000	*	1799	962	837
NC_041738.1	50650001	50700000	*	2124	786	1338
NC_041738.1	50700001	50750000	*	1000	276	724
NC_041738.1	50750001	50800000	*	468	192	276
NC_041738.1	50800001	50850000	*	1792	446	1346
NC_041738.1	50850001	50900000	*	516	428	88
NC_041738.1	50900001	50950000	*	2642	1236	1406
NC_041738.1	50950001	51000000	*	2016	1061	955
NC_041738.1	51000001	51050000	*	1148	547	601
NC_041738.1	51050001	51100000	*	2531	1040	1491
NC_041738.1	51100001	51150000	*	1977	919	1058
NC_041738.1	51150001	51200000	*	2878	945	1933
NC_041738.1	51200001	51250000	*	1934	1116	818
NC_041738.1	51250001	51300000	*	291	191	100
NC_041738.1	51300001	51350000	*	569	419	150
NC_041738.1	51400001	51450000	*	945	253	692
NC_041738.1	51450001	51500000	*	50	44	6
NC_041738.1	51500001	51550000	*	853	555	298
NC_041738.1	51550001	51600000	*	1516	856	660
NC_041738.1	51600001	51650000	*	2834	2149	685
NC_041738.1	51650001	51700000	*	313	191	122
NC_041738.1	51700001	51750000	*	1611	1370	241
NC_041738.1	51750001	51800000	*	1255	1005	250
NC_041738.1	51800001	51850000	*	438	412	26
NC_041738.1	51850001	51900000	*	636	377	259
NC_041738.1	51900001	51950000	*	444	399	45
NC_041738.1	51950001	52000000	*	553	458	95
NC_041738.1	52000001	52050000	*	434	343	91
NC_041738.1	52050001	52100000	*	536	364	172
NC_041738.1	52100001	52150000	*	717	371	346
NC_041738.1	52150001	52200000	*	1458	839	619
NC_041738.1	52200001	52250000	*	2142	1644	498
NC_041738.1	52250001	52300000	*	2250	736	1514
NC_041738.1	52300001	52350000	*	325	320	5
NC_041738.1	52350001	52400000	*	766	174	592
NC_041738.1	52400001	52450000	*	543	479	64
NC_041738.1	52450001	52500000	*	1893	1610	283
NC_041738.1	52500001	52550000	*	286	223	63
NC_041738.1	52550001	52600000	*	710	343	367
NC_041738.1	52600001	52650000	*	725	507	218
NC_041738.1	52650001	52700000	*	408	372	36
NC_041738.1	52700001	52750000	*	655	480	175
NC_041738.1	52750001	52800000	*	946	377	569
NC_041738.1	52800001	52850000	*	667	516	151
NC_041738.1	52850001	52900000	*	345	214	131
NC_041738.1	52900001	52950000	*	495	283	212
NC_041738.1	52950001	53000000	*	4199	1204	2995
NC_041738.1	53000001	53050000	*	956	659	297
NC_041738.1	53050001	53100000	*	1649	824	825
NC_041738.1	53100001	53150000	*	820	507	313
NC_041738.1	53150001	53200000	*	582	464	118
NC_041738.1	53200001	53250000	*	546	371	175
NC_041738.1	53250001	53300000	*	270	209	61
NC_041738.1	53300001	53350000	*	2304	883	1421
NC_041738.1	53350001	53400000	*	966	583	383
NC_041738.1	53400001	53450000	*	260	171	89
NC_041738.1	53450001	53500000	*	3005	1318	1687
NC_041738.1	53500001	53550000	*	3242	1355	1887
NC_041738.1	53550001	53600000	*	6057	3319	2738
NC_041738.1	53600001	53650000	*	789	214	575
NC_041738.1	53650001	53700000	*	5272	3258	2014
NC_041738.1	53700001	53750000	*	10356	6747	3609
NC_041738.1	53750001	53800000	*	10582	6247	4335
NC_041738.1	53800001	53850000	*	5202	2066	3136
NC_041738.1	53850001	53900000	*	3426	2458	968
NC_041738.1	53900001	53950000	*	1713	699	1014
NC_041738.1	53950001	54000000	*	3327	2253	1074
NC_041738.1	54000001	54050000	*	2881	1500	1381
NC_041738.1	54050001	54100000	*	5142	3966	1176
NC_041738.1	54100001	54150000	*	3558	1496	2062
NC_041738.1	54150001	54200000	*	5974	4688	1286
NC_041738.1	54200001	54250000	*	3595	1777	1818
NC_041738.1	54250001	54300000	*	1863	831	1032
NC_041738.1	54300001	54350000	*	2626	1236	1390
NC_041738.1	54350001	54400000	*	4251	1606	2645
NC_041738.1	54400001	54450000	*	1608	880	728
NC_041738.1	54450001	54500000	*	1706	517	1189
NC_041738.1	54500001	54550000	*	776	633	143
NC_041738.1	54550001	54600000	*	2038	784	1254
NC_041738.1	54600001	54650000	*	2399	814	1585
NC_041738.1	54650001	54700000	*	5128	1748	3380
NC_041738.1	54700001	54750000	*	3101	2099	1002
NC_041738.1	54750001	54800000	*	4330	2898	1432
NC_041738.1	54800001	54850000	*	2973	1426	1547
NC_041738.1	54850001	54900000	*	2936	934	2002
NC_041738.1	54900001	54950000	*	1217	619	598
NC_041738.1	54950001	55000000	*	1079	707	372
NC_041738.1	55000001	55050000	*	3472	2238	1234
NC_041738.1	55050001	55100000	*	2520	1466	1054
NC_041738.1	55100001	55150000	*	767	569	198
NC_041738.1	55150001	55200000	*	473	356	117
NC_041738.1	55200001	55250000	*	1022	531	491
NC_041738.1	55250001	55300000	*	803	430	373
NC_041738.1	55300001	55350000	*	1067	590	477
NC_041738.1	55350001	55400000	*	1501	945	556
NC_041738.1	55400001	55450000	*	1167	846	321
NC_041738.1	55450001	55500000	*	1795	985	810
NC_041738.1	55500001	55550000	*	1206	951	255
NC_041738.1	55550001	55600000	*	1263	716	547
NC_041738.1	55600001	55650000	*	1304	985	319
NC_041738.1	55650001	55700000	*	1082	920	162
NC_041738.1	55700001	55750000	*	1841	1492	349
NC_041738.1	55750001	55800000	*	2625	2235	390
NC_041738.1	55800001	55850000	*	364	327	37
NC_041738.1	55850001	55900000	*	497	325	172
NC_041738.1	55900001	55950000	*	212	176	36
NC_041738.1	55950001	56000000	*	693	256	437
NC_041738.1	56000001	56050000	*	673	283	390
NC_041738.1	56050001	56100000	*	5192	1661	3531
NC_041738.1	56100001	56150000	*	1435	682	753
NC_041738.1	56150001	56200000	*	658	221	437
NC_041738.1	56200001	56250000	*	4506	2089	2417
NC_041738.1	56250001	56300000	*	804	611	193
NC_041738.1	56300001	56350000	*	6936	6083	853
NC_041738.1	56350001	56400000	*	4992	4121	871
NC_041738.1	56400001	56450000	*	3702	1986	1716
NC_041738.1	56450001	56500000	*	2083	644	1439
NC_041738.1	56500001	56550000	*	847	469	378
NC_041738.1	56550001	56600000	*	485	430	55
NC_041738.1	56600001	56650000	*	34	33	1
NC_041738.1	56650001	56700000	*	318	293	25
NC_041738.1	56700001	56750000	*	82	78	4
NC_041738.1	56750001	56800000	*	87	64	23
NC_041738.1	56800001	56850000	*	2968	875	2093
NC_041738.1	56850001	56900000	*	603	383	220
NC_041738.1	56900001	56950000	*	619	155	464
NC_041738.1	56950001	57000000	*	3854	2518	1336
NC_041738.1	57000001	57050000	*	6616	2570	4046
NC_041738.1	57050001	57100000	*	4443	2143	2300
NC_041738.1	57100001	57150000	*	3766	3290	476
NC_041738.1	57150001	57200000	*	2903	1149	1754
NC_041738.1	57200001	57250000	*	3911	1415	2496
NC_041738.1	57250001	57300000	*	4381	2817	1564
NC_041738.1	57300001	57350000	*	1542	1060	482
NC_041738.1	57350001	57400000	*	3539	1360	2179
NC_041738.1	57400001	57450000	*	6899	2015	4884
NC_041738.1	57450001	57500000	*	1607	626	981
NC_041738.1	57500001	57550000	*	5780	3588	2192
NC_041738.1	57550001	57600000	*	1204	935	269
NC_041738.1	57600001	57650000	*	5165	2031	3134
NC_041738.1	57650001	57700000	*	3546	2013	1533
NC_041738.1	57700001	57750000	*	2523	2078	445
NC_041738.1	57750001	57800000	*	1043	779	264
NC_041738.1	57800001	57850000	*	998	895	103
NC_041738.1	57850001	57900000	*	645	559	86
NC_041738.1	57900001	57950000	*	1369	1124	245
NC_041738.1	57950001	58000000	*	1325	1173	152
NC_041738.1	58000001	58050000	*	521	444	77
NC_041738.1	58050001	58100000	*	41	32	9
NC_041738.1	58100001	58150000	*	319	223	96
NC_041738.1	58150001	58200000	*	702	362	340
NC_041738.1	58200001	58250000	*	3978	1282	2696
NC_041738.1	58250001	58300000	*	4954	1382	3572
NC_041738.1	58300001	58350000	*	7209	1840	5369
NC_041738.1	58350001	58400000	*	2918	930	1988
NC_041738.1	58400001	58450000	*	1606	878	728
NC_041738.1	58450001	58500000	*	3382	2271	1111
NC_041738.1	58500001	58550000	*	4898	2589	2309
NC_041738.1	58550001	58600000	*	2630	1001	1629
NC_041738.1	58600001	58650000	*	634	564	70
NC_041738.1	58650001	58700000	*	662	537	125
NC_041738.1	58700001	58750000	*	4261	2550	1711
NC_041738.1	58750001	58800000	*	4315	3061	1254
NC_041738.1	58800001	58850000	*	2206	877	1329
NC_041738.1	58850001	58900000	*	2138	1528	610
NC_041738.1	58900001	58950000	*	2305	1216	1089
NC_041738.1	58950001	59000000	*	2804	1424	1380
NC_041738.1	59000001	59050000	*	1265	755	510
NC_041738.1	59050001	59100000	*	3798	2592	1206
NC_041738.1	59100001	59150000	*	4095	2855	1240
NC_041738.1	59150001	59200000	*	7238	5721	1517
NC_041738.1	59200001	59250000	*	6756	4109	2647
NC_041738.1	59250001	59300000	*	341	267	74
NC_041738.1	59300001	59350000	*	198	156	42
NC_041738.1	59350001	59400000	*	1326	838	488
NC_041738.1	59400001	59450000	*	2200	1008	1192
NC_041738.1	59450001	59500000	*	2942	1148	1794
NC_041738.1	59500001	59550000	*	3000	774	2226
NC_041738.1	59550001	59600000	*	805	274	531
NC_041738.1	59600001	59650000	*	960	751	209
NC_041738.1	59650001	59700000	*	1594	685	909
NC_041738.1	59700001	59750000	*	3222	1402	1820
NC_041738.1	59750001	59800000	*	829	392	437
NC_041738.1	59800001	59850000	*	2232	760	1472
NC_041738.1	59850001	59900000	*	602	310	292
NC_041738.1	59900001	59950000	*	3700	1558	2142
NC_041738.1	59950001	60000000	*	3723	2132	1591
NC_041738.1	60000001	60050000	*	7453	2820	4633
NC_041738.1	60050001	60100000	*	6432	3322	3110
NC_041738.1	60100001	60150000	*	2052	1460	592
NC_041738.1	60150001	60200000	*	2512	1319	1193
NC_041738.1	60200001	60250000	*	4269	2476	1793
NC_041738.1	60250001	60300000	*	4389	3810	579
NC_041738.1	60300001	60350000	*	723	469	254
NC_041738.1	60350001	60400000	*	1660	453	1207
NC_041738.1	60400001	60450000	*	1570	515	1055
NC_041738.1	60450001	60500000	*	2995	2289	706
NC_041738.1	60500001	60550000	*	5764	3699	2065
NC_041738.1	60550001	60600000	*	3817	2486	1331
NC_041738.1	60600001	60650000	*	5894	5326	568
NC_041738.1	60650001	60700000	*	7189	3542	3647
NC_041738.1	60700001	60750000	*	3664	2266	1398
NC_041738.1	60750001	60800000	*	6525	4789	1736
NC_041738.1	60800001	60850000	*	7963	6626	1337
NC_041738.1	60850001	60900000	*	4239	1868	2371
NC_041738.1	60900001	60950000	*	401	126	275
NC_041738.1	60950001	61000000	*	2086	1287	799
NC_041738.1	61000001	61050000	*	2728	1911	817
NC_041738.1	61050001	61100000	*	1194	1024	170
NC_041738.1	61100001	61150000	*	4591	2143	2448
NC_041738.1	61150001	61200000	*	3822	2984	838
NC_041738.1	61200001	61250000	*	3530	2881	649
NC_041738.1	61250001	61300000	*	6289	5692	597
NC_041738.1	61300001	61350000	*	2559	2200	359
NC_041738.1	61350001	61400000	*	974	805	169
NC_041738.1	61400001	61450000	*	5816	4423	1393
NC_041738.1	61450001	61500000	*	9351	5488	3863
NC_041738.1	61500001	61550000	*	5350	3938	1412
NC_041738.1	61550001	61600000	*	3705	2864	841
NC_041738.1	61600001	61650000	*	4926	3722	1204
NC_041738.1	61650001	61700000	*	5301	3666	1635
NC_041738.1	61700001	61750000	*	1942	1524	418
NC_041738.1	61750001	61800000	*	2922	1134	1788
NC_041738.1	61800001	61850000	*	4131	1918	2213
NC_041738.1	61850001	61900000	*	1034	979	55
NC_041738.1	61900001	61950000	*	406	347	59
NC_041738.1	61950001	62000000	*	1054	973	81
NC_041738.1	62000001	62050000	*	1352	1263	89
NC_041738.1	62050001	62100000	*	4931	4579	352
NC_041738.1	62100001	62150000	*	8811	8234	577
NC_041738.1	62150001	62200000	*	7191	6667	524
NC_041738.1	62200001	62250000	*	1448	970	478
NC_041738.1	62250001	62300000	*	200	174	26
NC_041738.1	62300001	62350000	*	186	175	11
NC_041738.1	62350001	62400000	*	425	134	291
NC_041738.1	62400001	62450000	*	1464	1236	228
NC_041738.1	62450001	62500000	*	2354	957	1397
NC_041738.1	62500001	62550000	*	883	675	208
NC_041738.1	62550001	62600000	*	2884	1362	1522
NC_041738.1	62600001	62650000	*	408	366	42
NC_041738.1	62650001	62700000	*	290	281	9
NC_041738.1	62700001	62750000	*	76	67	9
NC_041738.1	62750001	62800000	*	286	235	51
NC_041738.1	62800001	62850000	*	1220	580	640
NC_041738.1	62850001	62900000	*	1396	373	1023
NC_041738.1	62900001	62950000	*	1265	373	892
NC_041738.1	62950001	63000000	*	2500	693	1807
NC_041738.1	63000001	63050000	*	1482	1011	471
NC_041738.1	63050001	63100000	*	852	606	246
NC_041738.1	63100001	63150000	*	2190	474	1716
NC_041738.1	63150001	63200000	*	1385	628	757
NC_041738.1	63200001	63250000	*	771	257	514
NC_041738.1	63250001	63300000	*	1864	493	1371
NC_041738.1	63300001	63350000	*	194	180	14
NC_041738.1	63350001	63400000	*	2620	627	1993
NC_041738.1	63400001	63450000	*	153	125	28
NC_041738.1	63450001	63500000	*	662	544	118
NC_041738.1	63500001	63550000	*	220	202	18
NC_041739.1	1	50000	*	633	554	79
NC_041739.1	50001	100000	*	346	234	112
NC_041739.1	100001	150000	*	1347	311	1036
NC_041739.1	150001	200000	*	353	308	45
NC_041739.1	200001	250000	*	3330	2248	1082
NC_041739.1	250001	300000	*	1936	1339	597
NC_041739.1	300001	350000	*	853	236	617
NC_041739.1	350001	400000	*	359	186	173
NC_041739.1	400001	450000	*	4105	2161	1944
NC_041739.1	450001	500000	*	4638	2215	2423
NC_041739.1	500001	550000	*	1014	398	616
NC_041739.1	550001	600000	*	1209	1019	190
NC_041739.1	600001	650000	*	3250	1870	1380
NC_041739.1	650001	700000	*	209	184	25
NC_041739.1	700001	750000	*	570	471	99
NC_041739.1	750001	800000	*	1929	994	935
NC_041739.1	800001	850000	*	2590	2294	296
NC_041739.1	850001	900000	*	1199	702	497
NC_041739.1	900001	950000	*	1794	681	1113
NC_041739.1	950001	1000000	*	2557	1263	1294
NC_041739.1	1000001	1050000	*	1348	680	668
NC_041739.1	1050001	1100000	*	1309	1044	265
NC_041739.1	1100001	1150000	*	903	791	112
NC_041739.1	1150001	1200000	*	433	288	145
NC_041739.1	1200001	1250000	*	2273	1493	780
NC_041739.1	1250001	1300000	*	865	800	65
NC_041739.1	1300001	1350000	*	1134	242	892
NC_041739.1	1350001	1400000	*	1569	989	580
NC_041739.1	1400001	1450000	*	1184	923	261
NC_041739.1	1450001	1500000	*	4081	1763	2318
NC_041739.1	1500001	1550000	*	2904	1348	1556
NC_041739.1	1550001	1600000	*	4710	2567	2143
NC_041739.1	1600001	1650000	*	3867	2337	1530
NC_041739.1	1650001	1700000	*	2929	1303	1626
NC_041739.1	1700001	1750000	*	4854	3220	1634
NC_041739.1	1750001	1800000	*	4394	2990	1404
NC_041739.1	1800001	1850000	*	7343	3727	3616
NC_041739.1	1850001	1900000	*	3548	2501	1047
NC_041739.1	1900001	1950000	*	3952	3257	695
NC_041739.1	1950001	2000000	*	5274	2926	2348
NC_041739.1	2000001	2050000	*	2905	2312	593
NC_041739.1	2050001	2100000	*	3289	2925	364
NC_041739.1	2100001	2150000	*	1444	1338	106
NC_041739.1	2150001	2200000	*	863	703	160
NC_041739.1	2200001	2250000	*	1594	1012	582
NC_041739.1	2250001	2300000	*	2254	1975	279
NC_041739.1	2300001	2350000	*	1388	965	423
NC_041739.1	2350001	2400000	*	1348	818	530
NC_041739.1	2400001	2450000	*	962	751	211
NC_041739.1	2450001	2500000	*	564	487	77
NC_041739.1	2500001	2550000	*	803	620	183
NC_041739.1	2550001	2600000	*	155	142	13
NC_041739.1	2600001	2650000	*	772	664	108
NC_041739.1	2650001	2700000	*	597	458	139
NC_041739.1	2700001	2750000	*	326	257	69
NC_041739.1	2750001	2800000	*	1176	1062	114
NC_041739.1	2800001	2850000	*	1325	1074	251
NC_041739.1	2850001	2900000	*	1377	1028	349
NC_041739.1	2900001	2950000	*	1104	957	147
NC_041739.1	2950001	3000000	*	471	402	69
NC_041739.1	3000001	3050000	*	1517	1310	207
