chr	start	end	strand	coverage	numCs	numTs
NC_041734.1	76150001	76200000	*	231	154	77
NC_041734.1	76200001	76250000	*	414	195	219
NC_041734.1	76250001	76300000	*	176	173	3
NC_041734.1	76300001	76350000	*	1091	1025	66
NC_041734.1	76350001	76400000	*	460	416	44
NC_041734.1	76400001	76450000	*	453	324	129
NC_041734.1	76450001	76500000	*	22	16	6
NC_041734.1	76500001	76550000	*	286	146	140
NC_041734.1	76550001	76600000	*	383	355	28
NC_041734.1	76600001	76650000	*	440	359	81
NC_041734.1	76650001	76700000	*	822	513	309
NC_041734.1	76700001	76750000	*	697	652	45
NC_041734.1	76750001	76800000	*	212	196	16
NC_041734.1	76800001	76850000	*	49	43	6
NC_041734.1	76850001	76900000	*	311	145	166
NC_041734.1	76900001	76950000	*	376	328	48
NC_041734.1	76950001	77000000	*	2629	1345	1284
NC_041734.1	77000001	77050000	*	4296	3845	451
NC_041734.1	77050001	77100000	*	2340	2059	281
NC_041734.1	77100001	77150000	*	2553	1831	722
NC_041734.1	77150001	77200000	*	1946	1109	837
NC_041734.1	77200001	77250000	*	839	540	299
NC_041734.1	77250001	77300000	*	540	470	70
NC_041734.1	77300001	77350000	*	839	699	140
NC_041734.1	77350001	77400000	*	3149	2720	429
NC_041734.1	77400001	77450000	*	2501	1311	1190
NC_041734.1	77450001	77500000	*	2459	2244	215
NC_041734.1	77500001	77550000	*	2467	2149	318
NC_041734.1	77550001	77600000	*	4584	3707	877
NC_041734.1	77600001	77650000	*	6567	5019	1548
NC_041734.1	77650001	77700000	*	3547	2188	1359
NC_041734.1	77700001	77750000	*	2478	2334	144
NC_041734.1	77750001	77800000	*	924	859	65
NC_041734.1	77800001	77850000	*	411	369	42
NC_041734.1	77850001	77900000	*	867	507	360
NC_041734.1	77900001	77950000	*	488	389	99
NC_041734.1	77950001	78000000	*	372	155	217
NC_041734.1	78000001	78050000	*	951	696	255
NC_041734.1	78050001	78100000	*	777	700	77
NC_041734.1	78100001	78150000	*	2188	1396	792
NC_041734.1	78150001	78200000	*	3911	3106	805
NC_041734.1	78200001	78250000	*	3053	1421	1632
NC_041734.1	78250001	78300000	*	1360	1185	175
NC_041734.1	78300001	78350000	*	744	594	150
NC_041734.1	78350001	78400000	*	5552	4778	774
NC_041734.1	78400001	78450000	*	1640	1457	183
NC_041734.1	78450001	78500000	*	1106	920	186
NC_041734.1	78500001	78550000	*	7342	6002	1340
NC_041734.1	78550001	78600000	*	1261	891	370
NC_041734.1	78600001	78650000	*	524	425	99
NC_041734.1	78650001	78700000	*	419	323	96
NC_041734.1	78700001	78750000	*	102	60	42
NC_041734.1	78750001	78800000	*	378	266	112
NC_041734.1	78800001	78850000	*	285	201	84
NC_041734.1	78850001	78900000	*	2138	595	1543
NC_041734.1	78900001	78950000	*	492	305	187
NC_041734.1	78950001	79000000	*	1408	1211	197
NC_041734.1	79000001	79050000	*	822	724	98
NC_041734.1	79050001	79100000	*	335	278	57
NC_041734.1	79100001	79150000	*	445	382	63
NC_041734.1	79150001	79200000	*	1338	1084	254
NC_041734.1	79200001	79250000	*	652	566	86
NC_041734.1	79250001	79300000	*	1052	805	247
NC_041734.1	79300001	79350000	*	1129	936	193
NC_041734.1	79350001	79400000	*	552	447	105
NC_041734.1	79400001	79450000	*	945	798	147
NC_041734.1	79450001	79500000	*	501	442	59
NC_041734.1	79500001	79550000	*	1217	1020	197
NC_041734.1	79550001	79600000	*	1143	968	175
NC_041734.1	79600001	79650000	*	1753	1457	296
NC_041734.1	79650001	79700000	*	1053	931	122
NC_041734.1	79700001	79750000	*	651	535	116
NC_041734.1	79750001	79800000	*	2517	2299	218
NC_041734.1	79800001	79850000	*	1646	1485	161
NC_041734.1	79850001	79900000	*	1730	1501	229
NC_041734.1	79900001	79950000	*	2763	1724	1039
NC_041734.1	79950001	80000000	*	3492	2711	781
NC_041734.1	80000001	80050000	*	2929	2425	504
NC_041734.1	80050001	80100000	*	4762	3534	1228
NC_041734.1	80100001	80150000	*	8497	6297	2200
NC_041734.1	80150001	80200000	*	5986	4598	1388
NC_041734.1	80200001	80250000	*	3867	3364	503
NC_041734.1	80250001	80300000	*	4485	3930	555
NC_041734.1	80300001	80350000	*	11899	11242	657
NC_041734.1	80350001	80400000	*	8790	7428	1362
NC_041734.1	80400001	80450000	*	7738	6467	1271
NC_041734.1	80450001	80500000	*	7269	6473	796
NC_041734.1	80500001	80550000	*	3475	3082	393
NC_041734.1	80550001	80600000	*	3970	2780	1190
NC_041734.1	80600001	80650000	*	5932	5391	541
NC_041734.1	80650001	80700000	*	5059	4404	655
NC_041734.1	80700001	80750000	*	3295	2954	341
NC_041734.1	80750001	80800000	*	7034	5685	1349
NC_041734.1	80800001	80850000	*	5010	3977	1033
NC_041734.1	80850001	80900000	*	2838	2445	393
NC_041734.1	80900001	80950000	*	1499	1129	370
NC_041734.1	80950001	81000000	*	2015	1679	336
NC_041734.1	81000001	81050000	*	1873	1480	393
NC_041734.1	81050001	81100000	*	1912	1514	398
NC_041734.1	81100001	81150000	*	2523	2170	353
NC_041734.1	81150001	81200000	*	2000	1708	292
NC_041734.1	81200001	81250000	*	2377	2117	260
NC_041734.1	81250001	81300000	*	2010	1750	260
NC_041734.1	81300001	81350000	*	2075	1825	250
NC_041734.1	81350001	81400000	*	2861	2421	440
NC_041734.1	81400001	81450000	*	2617	2210	407
NC_041734.1	81450001	81500000	*	1974	1748	226
NC_041734.1	81500001	81550000	*	1947	1668	279
NC_041734.1	81550001	81600000	*	1580	1412	168
NC_041734.1	81600001	81650000	*	1472	1205	267
NC_041734.1	81650001	81700000	*	925	716	209
NC_041734.1	81700001	81750000	*	4146	2430	1716
NC_041734.1	81750001	81800000	*	6505	5747	758
NC_041734.1	81800001	81850000	*	3000	1768	1232
NC_041734.1	81850001	81900000	*	3185	2599	586
NC_041734.1	81900001	81950000	*	2570	1367	1203
NC_041734.1	81950001	82000000	*	2699	2164	535
NC_041734.1	82000001	82050000	*	3679	3045	634
NC_041734.1	82050001	82100000	*	7104	6335	769
NC_041734.1	82100001	82150000	*	1503	857	646
NC_041734.1	82150001	82200000	*	1265	578	687
NC_041734.1	82200001	82250000	*	3136	2232	904
NC_041734.1	82250001	82300000	*	1994	1788	206
NC_041734.1	82300001	82350000	*	3118	2002	1116
NC_041734.1	82350001	82400000	*	3815	2881	934
NC_041734.1	82400001	82450000	*	3445	987	2458
NC_041734.1	82450001	82500000	*	950	734	216
NC_041734.1	82500001	82550000	*	3853	2516	1337
NC_041734.1	82550001	82600000	*	2293	1936	357
NC_041734.1	82600001	82650000	*	3245	1827	1418
NC_041734.1	82650001	82700000	*	2143	1509	634
NC_041734.1	82700001	82750000	*	1915	1257	658
NC_041734.1	82750001	82800000	*	1093	756	337
NC_041734.1	82800001	82850000	*	1418	967	451
NC_041734.1	82850001	82900000	*	1118	951	167
NC_041734.1	82900001	82950000	*	723	582	141
NC_041734.1	82950001	83000000	*	834	499	335
NC_041734.1	83000001	83050000	*	555	414	141
NC_041734.1	83050001	83100000	*	70	70	0
NC_041734.1	83100001	83150000	*	436	420	16
NC_041734.1	83150001	83200000	*	210	176	34
NC_041734.1	83200001	83250000	*	592	191	401
NC_041734.1	83250001	83300000	*	489	389	100
NC_041734.1	83300001	83350000	*	12	8	4
NC_041735.1	1	50000	*	972	673	299
NC_041735.1	50001	100000	*	1555	1371	184
NC_041735.1	100001	150000	*	3665	2399	1266
NC_041735.1	150001	200000	*	614	566	48
NC_041735.1	200001	250000	*	388	240	148
NC_041735.1	250001	300000	*	1284	1027	257
NC_041735.1	300001	350000	*	3231	2925	306
NC_041735.1	350001	400000	*	8063	5419	2644
NC_041735.1	400001	450000	*	7695	5593	2102
NC_041735.1	450001	500000	*	3966	2965	1001
NC_041735.1	500001	550000	*	3964	1415	2549
NC_041735.1	550001	600000	*	10312	4343	5969
NC_041735.1	600001	650000	*	827	296	531
NC_041735.1	650001	700000	*	3030	1419	1611
NC_041735.1	700001	750000	*	7639	2405	5234
NC_041735.1	750001	800000	*	1746	469	1277
NC_041735.1	800001	850000	*	2242	878	1364
NC_041735.1	850001	900000	*	1631	926	705
NC_041735.1	900001	950000	*	3333	2877	456
NC_041735.1	950001	1000000	*	7094	3039	4055
NC_041735.1	1000001	1050000	*	3442	2838	604
NC_041735.1	1050001	1100000	*	6896	4388	2508
NC_041735.1	1100001	1150000	*	5237	2801	2436
NC_041735.1	1150001	1200000	*	5121	3240	1881
NC_041735.1	1200001	1250000	*	3748	3179	569
NC_041735.1	1250001	1300000	*	859	762	97
NC_041735.1	1300001	1350000	*	1477	542	935
NC_041735.1	1350001	1400000	*	2539	2210	329
NC_041735.1	1400001	1450000	*	1871	1703	168
NC_041735.1	1450001	1500000	*	4099	3461	638
NC_041735.1	1500001	1550000	*	1108	505	603
NC_041735.1	1550001	1600000	*	697	261	436
NC_041735.1	1600001	1650000	*	110	76	34
NC_041735.1	1650001	1700000	*	3399	1986	1413
NC_041735.1	1700001	1750000	*	3330	2400	930
NC_041735.1	1750001	1800000	*	404	331	73
NC_041735.1	1800001	1850000	*	2373	2110	263
NC_041735.1	1850001	1900000	*	6428	4581	1847
NC_041735.1	1900001	1950000	*	6794	5009	1785
NC_041735.1	1950001	2000000	*	7791	5369	2422
NC_041735.1	2000001	2050000	*	3074	2735	339
NC_041735.1	2050001	2100000	*	7991	6506	1485
NC_041735.1	2100001	2150000	*	3704	2579	1125
NC_041735.1	2150001	2200000	*	3469	3076	393
NC_041735.1	2200001	2250000	*	4111	2553	1558
NC_041735.1	2250001	2300000	*	1258	680	578
NC_041735.1	2300001	2350000	*	2096	1592	504
NC_041735.1	2350001	2400000	*	392	371	21
NC_041735.1	2400001	2450000	*	1320	1008	312
NC_041735.1	2450001	2500000	*	1366	1177	189
NC_041735.1	2500001	2550000	*	2103	1654	449
NC_041735.1	2550001	2600000	*	742	526	216
NC_041735.1	2600001	2650000	*	5066	4447	619
NC_041735.1	2650001	2700000	*	7351	6443	908
NC_041735.1	2700001	2750000	*	2428	1623	805
NC_041735.1	2750001	2800000	*	4632	4171	461
NC_041735.1	2800001	2850000	*	2093	1032	1061
NC_041735.1	2850001	2900000	*	810	224	586
NC_041735.1	2900001	2950000	*	163	122	41
NC_041735.1	2950001	3000000	*	1823	1612	211
NC_041735.1	3000001	3050000	*	1725	1058	667
NC_041735.1	3050001	3100000	*	3719	1832	1887
NC_041735.1	3100001	3150000	*	3435	2561	874
NC_041735.1	3150001	3200000	*	1891	1337	554
NC_041735.1	3200001	3250000	*	1939	1553	386
NC_041735.1	3250001	3300000	*	4873	4005	868
NC_041735.1	3300001	3350000	*	2022	1360	662
NC_041735.1	3350001	3400000	*	1539	1193	346
NC_041735.1	3400001	3450000	*	1473	903	570
NC_041735.1	3450001	3500000	*	1516	882	634
NC_041735.1	3500001	3550000	*	1634	1350	284
NC_041735.1	3550001	3600000	*	2153	1686	467
NC_041735.1	3600001	3650000	*	2278	1928	350
NC_041735.1	3650001	3700000	*	567	473	94
NC_041735.1	3700001	3750000	*	1733	976	757
NC_041735.1	3750001	3800000	*	1205	486	719
NC_041735.1	3800001	3850000	*	342	277	65
NC_041735.1	3850001	3900000	*	1346	956	390
NC_041735.1	3900001	3950000	*	2216	1819	397
NC_041735.1	3950001	4000000	*	1459	746	713
NC_041735.1	4000001	4050000	*	324	281	43
NC_041735.1	4050001	4100000	*	1781	1713	68
NC_041735.1	4100001	4150000	*	519	125	394
NC_041735.1	4150001	4200000	*	132	125	7
NC_041735.1	4200001	4250000	*	292	218	74
NC_041735.1	4250001	4300000	*	707	169	538
NC_041735.1	4300001	4350000	*	62	62	0
NC_041735.1	4350001	4400000	*	581	321	260
NC_041735.1	4400001	4450000	*	1416	602	814
NC_041735.1	4450001	4500000	*	1661	1272	389
NC_041735.1	4500001	4550000	*	882	491	391
NC_041735.1	4550001	4600000	*	1880	1218	662
NC_041735.1	4600001	4650000	*	1057	936	121
NC_041735.1	4650001	4700000	*	1668	1403	265
NC_041735.1	4700001	4750000	*	1075	957	118
NC_041735.1	4750001	4800000	*	2427	2112	315
NC_041735.1	4800001	4850000	*	4048	3570	478
NC_041735.1	4850001	4900000	*	1796	1205	591
NC_041735.1	4900001	4950000	*	3550	2499	1051
NC_041735.1	4950001	5000000	*	168	160	8
NC_041735.1	5000001	5050000	*	163	141	22
NC_041735.1	5050001	5100000	*	2183	1269	914
NC_041735.1	5100001	5150000	*	3323	2221	1102
NC_041735.1	5150001	5200000	*	2713	2111	602
NC_041735.1	5200001	5250000	*	1176	1069	107
NC_041735.1	5250001	5300000	*	719	642	77
NC_041735.1	5300001	5350000	*	1096	846	250
NC_041735.1	5350001	5400000	*	852	420	432
NC_041735.1	5400001	5450000	*	1976	1792	184
NC_041735.1	5450001	5500000	*	2726	1696	1030
NC_041735.1	5500001	5550000	*	1231	1095	136
NC_041735.1	5550001	5600000	*	3231	2480	751
NC_041735.1	5600001	5650000	*	3744	2927	817
NC_041735.1	5650001	5700000	*	2189	1513	676
NC_041735.1	5700001	5750000	*	2339	1528	811
NC_041735.1	5750001	5800000	*	5081	3509	1572
NC_041735.1	5800001	5850000	*	3281	2912	369
NC_041735.1	5850001	5900000	*	3042	2050	992
NC_041735.1	5900001	5950000	*	905	674	231
NC_041735.1	5950001	6000000	*	2095	1144	951
NC_041735.1	6000001	6050000	*	385	328	57
NC_041735.1	6050001	6100000	*	151	124	27
NC_041735.1	6100001	6150000	*	459	100	359
NC_041735.1	6150001	6200000	*	84	79	5
NC_041735.1	6200001	6250000	*	12	12	0
NC_041735.1	6250001	6300000	*	448	368	80
NC_041735.1	6300001	6350000	*	309	283	26
NC_041735.1	6350001	6400000	*	317	262	55
NC_041735.1	6400001	6450000	*	85	40	45
NC_041735.1	6450001	6500000	*	567	225	342
NC_041735.1	6500001	6550000	*	495	359	136
NC_041735.1	6550001	6600000	*	2625	2143	482
NC_041735.1	6600001	6650000	*	107	40	67
NC_041735.1	6650001	6700000	*	63	54	9
NC_041735.1	6700001	6750000	*	100	100	0
NC_041735.1	6750001	6800000	*	21	21	0
NC_041735.1	6800001	6850000	*	500	377	123
NC_041735.1	6850001	6900000	*	240	203	37
NC_041735.1	6900001	6950000	*	262	231	31
NC_041735.1	6950001	7000000	*	22	20	2
NC_041735.1	7000001	7050000	*	295	266	29
NC_041735.1	7050001	7100000	*	371	334	37
NC_041735.1	7100001	7150000	*	652	593	59
NC_041735.1	7150001	7200000	*	1190	968	222
NC_041735.1	7200001	7250000	*	332	301	31
NC_041735.1	7250001	7300000	*	607	517	90
NC_041735.1	7300001	7350000	*	347	274	73
NC_041735.1	7350001	7400000	*	659	322	337
NC_041735.1	7400001	7450000	*	310	167	143
NC_041735.1	7450001	7500000	*	671	109	562
NC_041735.1	7500001	7550000	*	2243	1764	479
NC_041735.1	7550001	7600000	*	1198	422	776
NC_041735.1	7600001	7650000	*	742	500	242
NC_041735.1	7650001	7700000	*	1428	1114	314
NC_041735.1	7700001	7750000	*	695	563	132
NC_041735.1	7750001	7800000	*	945	666	279
NC_041735.1	7800001	7850000	*	3335	1856	1479
NC_041735.1	7850001	7900000	*	783	351	432
NC_041735.1	7900001	7950000	*	869	701	168
NC_041735.1	7950001	8000000	*	140	127	13
NC_041735.1	8000001	8050000	*	768	307	461
NC_041735.1	8050001	8100000	*	406	262	144
NC_041735.1	8100001	8150000	*	4957	3309	1648
NC_041735.1	8150001	8200000	*	1743	1144	599
NC_041735.1	8200001	8250000	*	1819	1354	465
NC_041735.1	8250001	8300000	*	1961	1137	824
NC_041735.1	8300001	8350000	*	2865	908	1957
NC_041735.1	8350001	8400000	*	359	340	19
NC_041735.1	8400001	8450000	*	720	518	202
NC_041735.1	8450001	8500000	*	470	402	68
NC_041735.1	8500001	8550000	*	360	142	218
NC_041735.1	8550001	8600000	*	399	291	108
NC_041735.1	8600001	8650000	*	736	232	504
NC_041735.1	8650001	8700000	*	813	625	188
NC_041735.1	8700001	8750000	*	580	530	50
NC_041735.1	8750001	8800000	*	782	443	339
NC_041735.1	8800001	8850000	*	1122	744	378
NC_041735.1	8850001	8900000	*	1657	1500	157
NC_041735.1	8900001	8950000	*	852	217	635
NC_041735.1	8950001	9000000	*	1823	754	1069
NC_041735.1	9000001	9050000	*	994	672	322
NC_041735.1	9050001	9100000	*	84	37	47
NC_041735.1	9150001	9200000	*	42	40	2
NC_041735.1	9200001	9250000	*	89	67	22
NC_041735.1	9250001	9300000	*	116	107	9
NC_041735.1	9300001	9350000	*	1020	305	715
NC_041735.1	9350001	9400000	*	72	67	5
NC_041735.1	9400001	9450000	*	26	22	4
NC_041735.1	9450001	9500000	*	381	186	195
NC_041735.1	9500001	9550000	*	1291	798	493
NC_041735.1	9550001	9600000	*	10	10	0
NC_041735.1	9600001	9650000	*	97	95	2
NC_041735.1	9650001	9700000	*	48	45	3
NC_041735.1	9700001	9750000	*	2507	2175	332
NC_041735.1	9750001	9800000	*	118	81	37
NC_041735.1	9800001	9850000	*	145	139	6
NC_041735.1	9850001	9900000	*	13	9	4
NC_041735.1	9900001	9950000	*	65	47	18
NC_041735.1	9950001	10000000	*	47	41	6
NC_041735.1	10000001	10050000	*	30	20	10
NC_041735.1	10100001	10150000	*	244	87	157
NC_041735.1	10150001	10200000	*	11	11	0
NC_041735.1	10200001	10250000	*	382	350	32
NC_041735.1	10250001	10300000	*	11	10	1
NC_041735.1	10300001	10350000	*	207	199	8
NC_041735.1	10400001	10450000	*	30	13	17
NC_041735.1	10450001	10500000	*	164	157	7
NC_041735.1	10500001	10550000	*	272	146	126
NC_041735.1	10550001	10600000	*	147	123	24
NC_041735.1	10600001	10650000	*	101	90	11
NC_041735.1	10650001	10700000	*	101	50	51
NC_041735.1	10700001	10750000	*	40	21	19
NC_041735.1	10750001	10800000	*	40	29	11
NC_041735.1	10800001	10850000	*	86	81	5
NC_041735.1	10850001	10900000	*	487	154	333
NC_041735.1	10900001	10950000	*	40	21	19
NC_041735.1	11000001	11050000	*	125	35	90
NC_041735.1	11100001	11150000	*	222	187	35
NC_041735.1	11150001	11200000	*	58	50	8
NC_041735.1	11200001	11250000	*	21	6	15
NC_041735.1	11300001	11350000	*	22	16	6
NC_041735.1	11500001	11550000	*	56	46	10
NC_041735.1	11600001	11650000	*	821	228	593
NC_041735.1	11750001	11800000	*	149	139	10
NC_041735.1	11800001	11850000	*	588	186	402
NC_041735.1	11850001	11900000	*	868	442	426
NC_041735.1	11900001	11950000	*	419	247	172
NC_041735.1	11950001	12000000	*	176	104	72
NC_041735.1	12000001	12050000	*	3024	693	2331
NC_041735.1	12050001	12100000	*	106	53	53
NC_041735.1	12100001	12150000	*	124	108	16
NC_041735.1	12150001	12200000	*	101	61	40
NC_041735.1	12200001	12250000	*	85	72	13
NC_041735.1	12250001	12300000	*	14	10	4
NC_041735.1	12300001	12350000	*	147	136	11
NC_041735.1	12350001	12400000	*	13	3	10
NC_041735.1	12400001	12450000	*	101	54	47
NC_041735.1	12450001	12500000	*	10	0	10
NC_041735.1	12500001	12550000	*	86	75	11
NC_041735.1	12550001	12600000	*	423	149	274
NC_041735.1	12600001	12650000	*	1615	426	1189
NC_041735.1	12650001	12700000	*	270	127	143
NC_041735.1	12700001	12750000	*	257	225	32
NC_041735.1	12750001	12800000	*	624	566	58
NC_041735.1	12800001	12850000	*	280	222	58
NC_041735.1	12850001	12900000	*	34	22	12
NC_041735.1	12900001	12950000	*	108	90	18
NC_041735.1	12950001	13000000	*	278	250	28
NC_041735.1	13000001	13050000	*	1320	588	732
NC_041735.1	13050001	13100000	*	22	16	6
NC_041735.1	13100001	13150000	*	52	45	7
NC_041735.1	13150001	13200000	*	103	66	37
NC_041735.1	13200001	13250000	*	53	34	19
NC_041735.1	13250001	13300000	*	163	105	58
NC_041735.1	13450001	13500000	*	606	244	362
NC_041735.1	13500001	13550000	*	797	106	691
NC_041735.1	13550001	13600000	*	1172	144	1028
NC_041735.1	13600001	13650000	*	616	93	523
NC_041735.1	13650001	13700000	*	1325	279	1046
NC_041735.1	13750001	13800000	*	880	127	753
NC_041735.1	13800001	13850000	*	1409	298	1111
NC_041735.1	13850001	13900000	*	12	12	0
NC_041735.1	13900001	13950000	*	1011	211	800
NC_041735.1	13950001	14000000	*	210	105	105
NC_041735.1	14050001	14100000	*	328	92	236
NC_041735.1	14150001	14200000	*	1694	181	1513
NC_041735.1	14200001	14250000	*	1751	447	1304
NC_041735.1	14250001	14300000	*	72	68	4
NC_041735.1	14300001	14350000	*	247	169	78
NC_041735.1	14350001	14400000	*	754	137	617
NC_041735.1	14400001	14450000	*	22	20	2
NC_041735.1	14450001	14500000	*	11	9	2
NC_041735.1	14500001	14550000	*	987	200	787
NC_041735.1	14550001	14600000	*	145	31	114
NC_041735.1	14600001	14650000	*	39	34	5
NC_041735.1	14650001	14700000	*	32	28	4
NC_041735.1	14700001	14750000	*	1608	361	1247
NC_041735.1	14750001	14800000	*	356	50	306
NC_041735.1	14800001	14850000	*	37	30	7
NC_041735.1	14850001	14900000	*	25	21	4
NC_041735.1	14900001	14950000	*	522	412	110
NC_041735.1	15000001	15050000	*	78	62	16
NC_041735.1	15100001	15150000	*	22	22	0
NC_041735.1	15200001	15250000	*	48	42	6
NC_041735.1	15250001	15300000	*	13	12	1
NC_041735.1	15300001	15350000	*	120	86	34
NC_041735.1	15500001	15550000	*	525	187	338
NC_041735.1	15600001	15650000	*	21	12	9
NC_041735.1	15650001	15700000	*	70	65	5
NC_041735.1	15700001	15750000	*	33	28	5
NC_041735.1	15800001	15850000	*	10	7	3
NC_041735.1	15850001	15900000	*	24	24	0
NC_041735.1	15950001	16000000	*	55	41	14
NC_041735.1	16000001	16050000	*	72	63	9
NC_041735.1	16050001	16100000	*	52	22	30
NC_041735.1	16100001	16150000	*	121	80	41
NC_041735.1	16150001	16200000	*	154	114	40
NC_041735.1	16200001	16250000	*	183	139	44
NC_041735.1	16250001	16300000	*	60	54	6
NC_041735.1	16300001	16350000	*	1755	699	1056
NC_041735.1	16350001	16400000	*	433	59	374
NC_041735.1	16400001	16450000	*	725	123	602
NC_041735.1	16450001	16500000	*	992	257	735
NC_041735.1	16500001	16550000	*	255	71	184
NC_041735.1	16550001	16600000	*	129	129	0
NC_041735.1	16600001	16650000	*	1951	1661	290
NC_041735.1	16650001	16700000	*	1142	910	232
NC_041735.1	16700001	16750000	*	718	231	487
NC_041735.1	16750001	16800000	*	698	106	592
NC_041735.1	16800001	16850000	*	376	90	286
NC_041735.1	16850001	16900000	*	132	130	2
NC_041735.1	16900001	16950000	*	228	65	163
NC_041735.1	16950001	17000000	*	23	3	20
NC_041735.1	17000001	17050000	*	2392	1117	1275
NC_041735.1	17100001	17150000	*	63	62	1
NC_041735.1	17150001	17200000	*	15	13	2
NC_041735.1	17200001	17250000	*	11	1	10
NC_041735.1	17250001	17300000	*	24	11	13
NC_041735.1	17350001	17400000	*	195	68	127
NC_041735.1	17400001	17450000	*	61	53	8
NC_041735.1	17450001	17500000	*	1091	268	823
NC_041735.1	17650001	17700000	*	1380	343	1037
NC_041735.1	17700001	17750000	*	71	69	2
NC_041735.1	17750001	17800000	*	392	136	256
NC_041735.1	17800001	17850000	*	676	115	561
NC_041735.1	17850001	17900000	*	193	45	148
NC_041735.1	17900001	17950000	*	1305	171	1134
NC_041735.1	17950001	18000000	*	254	112	142
NC_041735.1	18000001	18050000	*	32	23	9
NC_041735.1	18050001	18100000	*	202	80	122
NC_041735.1	18200001	18250000	*	128	45	83
NC_041735.1	18250001	18300000	*	27	16	11
NC_041735.1	18300001	18350000	*	2643	652	1991
NC_041735.1	18350001	18400000	*	641	141	500
NC_041735.1	18400001	18450000	*	59	44	15
NC_041735.1	18500001	18550000	*	315	55	260
NC_041735.1	18550001	18600000	*	369	147	222
NC_041735.1	18600001	18650000	*	118	107	11
NC_041735.1	18650001	18700000	*	169	143	26
NC_041735.1	18700001	18750000	*	354	114	240
NC_041735.1	18800001	18850000	*	90	71	19
NC_041735.1	18850001	18900000	*	116	115	1
NC_041735.1	18900001	18950000	*	1233	492	741
NC_041735.1	18950001	19000000	*	80	66	14
NC_041735.1	19000001	19050000	*	900	324	576
NC_041735.1	19050001	19100000	*	108	101	7
NC_041735.1	19100001	19150000	*	814	639	175
NC_041735.1	19150001	19200000	*	206	166	40
NC_041735.1	19200001	19250000	*	790	259	531
NC_041735.1	19250001	19300000	*	36	30	6
NC_041735.1	19300001	19350000	*	111	83	28
NC_041735.1	19350001	19400000	*	97	74	23
NC_041735.1	19400001	19450000	*	200	181	19
NC_041735.1	19450001	19500000	*	151	108	43
NC_041735.1	19500001	19550000	*	50	28	22
NC_041735.1	19600001	19650000	*	32	14	18
NC_041735.1	19650001	19700000	*	47	38	9
NC_041735.1	19750001	19800000	*	62	56	6
NC_041735.1	19800001	19850000	*	361	284	77
NC_041735.1	19850001	19900000	*	824	556	268
NC_041735.1	19900001	19950000	*	514	410	104
NC_041735.1	19950001	20000000	*	967	416	551
NC_041735.1	20000001	20050000	*	2802	1181	1621
NC_041735.1	20050001	20100000	*	1062	551	511
NC_041735.1	20100001	20150000	*	345	184	161
NC_041735.1	20150001	20200000	*	790	319	471
NC_041735.1	20200001	20250000	*	567	397	170
NC_041735.1	20250001	20300000	*	506	311	195
NC_041735.1	20300001	20350000	*	2041	853	1188
NC_041735.1	20350001	20400000	*	34	33	1
NC_041735.1	20400001	20450000	*	533	73	460
NC_041735.1	20450001	20500000	*	1583	1208	375
NC_041735.1	20500001	20550000	*	299	76	223
NC_041735.1	20550001	20600000	*	10	6	4
NC_041735.1	20600001	20650000	*	178	60	118
NC_041735.1	20650001	20700000	*	2453	1225	1228
NC_041735.1	20700001	20750000	*	834	450	384
NC_041735.1	20750001	20800000	*	613	536	77
NC_041735.1	20800001	20850000	*	825	132	693
NC_041735.1	20850001	20900000	*	567	163	404
NC_041735.1	20900001	20950000	*	250	193	57
NC_041735.1	20950001	21000000	*	3511	2558	953
NC_041735.1	21000001	21050000	*	2139	1557	582
NC_041735.1	21050001	21100000	*	2253	1448	805
NC_041735.1	21100001	21150000	*	289	252	37
NC_041735.1	21150001	21200000	*	1045	581	464
NC_041735.1	21200001	21250000	*	956	773	183
NC_041735.1	21250001	21300000	*	420	254	166
NC_041735.1	21300001	21350000	*	423	391	32
NC_041735.1	21350001	21400000	*	1676	956	720
NC_041735.1	21400001	21450000	*	1931	1651	280
NC_041735.1	21450001	21500000	*	3903	1915	1988
NC_041735.1	21500001	21550000	*	1215	823	392
NC_041735.1	21550001	21600000	*	1204	451	753
NC_041735.1	21600001	21650000	*	133	96	37
NC_041735.1	21650001	21700000	*	2849	1660	1189
NC_041735.1	21700001	21750000	*	556	487	69
NC_041735.1	21750001	21800000	*	1020	754	266
NC_041735.1	21800001	21850000	*	791	694	97
NC_041735.1	21850001	21900000	*	125	115	10
NC_041735.1	21900001	21950000	*	214	175	39
NC_041735.1	21950001	22000000	*	582	514	68
NC_041735.1	22000001	22050000	*	540	365	175
NC_041735.1	22050001	22100000	*	1867	558	1309
NC_041735.1	22100001	22150000	*	620	549	71
NC_041735.1	22150001	22200000	*	357	303	54
NC_041735.1	22200001	22250000	*	596	546	50
NC_041735.1	22250001	22300000	*	1966	785	1181
NC_041735.1	22300001	22350000	*	316	260	56
NC_041735.1	22350001	22400000	*	332	302	30
NC_041735.1	22400001	22450000	*	1704	887	817
NC_041735.1	22450001	22500000	*	707	591	116
NC_041735.1	22500001	22550000	*	738	688	50
NC_041735.1	22550001	22600000	*	1915	1713	202
NC_041735.1	22600001	22650000	*	583	507	76
NC_041735.1	22650001	22700000	*	543	299	244
NC_041735.1	22700001	22750000	*	509	422	87
NC_041735.1	22750001	22800000	*	1312	182	1130
NC_041735.1	22800001	22850000	*	223	205	18
