chromosome_name	X4.x	X5.x	X7.x	X1.x	Accession	geneName	Geomean
3	108291120	108295547	+	NC_000069.7	Q9D0P7	Psrc1	0.984011117147377
17	56407587	56416947	-	NC_000083.7	O88492	Plin4	1.16412604900283
6	87864801	87890577	+	NC_000072.7	Q9QZE5	Copg1	1.08143396840057
10	77743556	77805746	-	NC_000076.7	Q91YD4	Trpm2	1.66724721869236
2	104830001	104847372	-	NC_000068.8	A2A702	Eif3m	1.87068211196519
7	122270967	122368616	+	NC_000073.7	Q9JJV5	Cacng3	0.763835786683143
10	102880238	103072236	-	NC_000076.7	Q0P5X1	Lrriq1	0.592925333750699
8	110319876	110335330	-	NC_000074.7	O35435	Dhodh	0.701455301193617
6	142702412	142721440	+	NC_000072.7	A0A0R4J0B4	Cmas	0.805378450718997
3	8867206	8988917	-	NC_000069.7	Q9CY16	Mrps28	0.827942148223924
3	133015842	133083996	+	NC_000069.7	D3Z636	Ppa2	0.872971378878114
X	67722142	67761569	+	NC_000086.8	Q6AXB7	Fmr1	1.27057408892211
2	145613647	145729536	+	NC_000068.8	Q9D684	Rin2	0.721107474624199
7	30829552	30855374	-	NC_000073.7	Q8VEF1	Gramd1a	1.56675106319075
16	18245167	18297823	+	NC_000082.7	J3QMQ8	Txnrd2	0.533334886084786
2	38897583	38905890	+	NC_000068.8	Q9D898	Arpc5l	0.269153480377552
6	8255936	8259141	-	NC_000072.7	Q9CQ71	Rpa3	0.68548823367914
10	69234608	69863266	+	NC_000076.7	W6PPR4	Ank3	0.957194069676816
3	151942619	151972000	-	NC_000069.7	G4W8R2	Nexn	1.17760600231299
4	155151487	155156863	+	NC_000070.7	B1AUE5	Pex10	1.00230524442774
2	32851724	32854057	+	NC_000068.8	Q8C2K0	Rpl12	2.52929801104464
5	104193407	104213244	+	NC_000071.7	Q8BVU5	Nudt9	1.20503593195674
7	103500961	103502414	-	NC_000073.7	P02104	Hbb-y	0.691830967559361
8	13087308	13106676	+	NC_000074.7	Q80Y26	F10	1.15877736762663
15	78796342	78803717	+	NC_000081.7	Q6IS27	Pdxp	1.11173171676289
1	21468623	22032874	-	NC_000067.7	G3UYP4	Kcnq5	0.688652286922366
X	165990089	165996475	-	NC_000086.8	Q6ZWX2	Tmsb4x	2.12324442565697
7	95550262	96560300	+	NC_000073.7	Q8CD62	Tenm4	0.724435953663365
4	118750282	118751229	+	NC_000070.7	Q8VEY6	Olfr1330	3.31894458551868
4	11156441	11174379	+	NC_000070.7	Q3UQK9	Trp53inp1	0.707945786072628
9	51854323	51874902	-	NC_000075.7	Q545P3	Fdx1	0.909913294778058
7	80027506	80037702	-	NC_000073.7	A0A0U1RPQ5	Fes	1.06905487918915
5	139737037	139761455	-	NC_000071.7	K3W4P2	Ints1	0.809095891679673
5	90375025	90517133	-	NC_000071.7	E9Q804	Ankrd17	1.5452544653001
6	40302010	40378723	+	NC_000072.7	Q9ESW4	Agk	0.912010862219595
5	86951349	86984518	+	NC_000071.7	E9Q5K9	Ythdc1	0.772680593568746
9	65008246	65045229	+	NC_000075.7	Q9EQS9	Igdcc4	0.812830523459286
1	105446147	105591466	-	NC_000067.7	A0A087WQ32	Pign	1.13240036940361
12	113115632	113117499	+	NC_000078.7	Q6P3B4	Crip1	0.979490002136785
2	65451108	65597791	+	NC_000068.8	A0A0R5RP28	Scn2a	0.704693063027711
13	54740199	54759186	-	NC_000079.7	Q3TWZ9	Cltb	0.86496790524866
2	165915819	165997603	-	NC_000068.8	Q6ZPV3	Sulf2	0.879022518474888
7	40637033	40644257	+	NC_000073.7	A0A0U1RPT6	4930433I11Rik	1.18032062327599
4	129494449	129502326	+	NC_000070.7	Q9D484	Tmem234	7.55092222229726
17	33548316	33577874	-	NC_000083.7	Q3UX68	Zfp81	0.460256577787767
1	16299027	16591228	-	NC_000067.7	E2QRQ3	Stau2	3.13328567561821
2	150628716	150673668	+	NC_000068.8	Q3V3U0	Pygb	0.691830975855274
6	63230118	64681305	+	NC_000072.7	Q61625	Grid2	2.18776163411195
11	94234121	94283843	-	NC_000077.7	J3QML2	Abcc3	2.86417793194363
12	85387388	85421491	-	NC_000078.7	Q9D1D4	Tmed10	1.75388049951149
4	141195199	141265955	-	NC_000070.7	A2ADB1	Spen	1.27350308483393
7	24601762	24626019	+	NC_000073.7	E9PUF7	Arhgef1	1.1194379076588
15	101642384	101651532	-	NC_000081.7	Q9R0H5	Krt71	0.383707252463876
5	77099149	77115356	+	NC_000071.7	Q9DCL9	Paics	0.412097515511131
1	135614371	135679970	+	NC_000067.7	Q4FJX4	Csrp1	2.00447200736135
15	103061717	103077360	-	NC_000081.7	Q3T9H8	Smug1	1.03038611171139
10	25044988	25175115	-	NC_000076.7	H3BJL8	Akap7	0.857037842998282
