chromosome_name	X4.x	X5.x	X7.x	X1.x	Accession	geneName	Geomean
2	140522774	140543249	-	NC_008802.1	F6ZRH7	SCCPDH	1.1325739997879
8	292424023	292472853	-	NC_008808.1	F6V4K5	DYNC1LI1	0.951124042438228
7	178193477	178223210	-	NC_008807.1	F6Z515	ATIC	1.10437176576405
4	43168389	43183122	-	NC_008804.1	F7A894	PRDX4	0.926565782226502
6	27173183	27198739	+	NC_008806.1	F7G4M4	CLTA	1.05300306753172
6	157019904	157056761	-	NC_008806.1	F6PL08	ZNF598	0.806450374342791
1	157043317	157046955	+	NC_008801.1	F7EED9	LOC100026382	0.766980364404044
2	537820752	537830593	+	NC_008802.1	F7DCH6	ABCF3	0.840361194910123
4	425414221	425433715	+	NC_008804.1	F7E0Y6	KHDRBS1	0.873145594592775
3	513223768	513241559	+	NC_008803.1	F6WA79	YWHAH	1.06683111669256
2	478468875	478489228	-	NC_008802.1	F6QW93	PSMA5	1.05825817939916
8	193256245	193610540	-	NC_008808.1	F7BHA5	CHCHD3	0.864122569728857
1	259241025	259282617	+	NC_008801.1	F7ETB2	PSMA3	1.11893329553739
1	248274069	248320636	+	NC_008801.1	F6WFY1	TMED10	1.01406722637437
NA	73785	85664	-	NW_001583501.1	H9H969	MELTF	0.966666455766432
1	708462328	708580931	-	NC_008801.1	F7GCG4	VAC14	0.910039204747725
1	684762948	684872026	-	NC_008801.1	F6XCI3	ATP6V0D1	0.911694038723108
3	246130511	246174738	+	NC_008803.1	F7ARQ5	LMAN1	0.986307652979382
2	264670185	264796196	+	NC_008802.1	F6QSM5	OGFOD3	1.14839659319201
1	483829267	483843949	+	NC_008801.1	F6ZD89	CTSZ	0.843246941797109
7	189342886	189374555	+	NC_008807.1	F7EFZ0	NDUFS1	0.972068773338601
7	226754015	226881940	-	NC_008807.1	F6XE61	ACSL3	0.884153011764469
3	510705334	510729860	-	NC_008803.1	F6Z4J1	SNAP29	0.88476103222413
1	502782673	502792433	+	NC_008801.1	F7GIQ3	ACTR1B	1.15997774901936
8	215997751	216035318	+	NC_008808.1	F6VRJ6	NUB1	0.910581395766165
1	255423892	255457880	-	NC_008801.1	F7EXU6	SYNJ2BP	0.947365285434216
2	199839508	199867804	+	NC_008802.1	F6Q1I1	KPNB1	1.00011085486715
1	719313870	719348714	+	NC_008801.1	F6WVM3	SUCLG1	0.903571889468133
1	510681872	510756144	+	NC_008801.1	F7AJD1	PPP1CB	1.28420008020571
1	40714799	41963697	+	NC_008801.1	F6ZE46	PRKG1	0.897886714170571
4	109716473	109832307	-	NC_008804.1	F7B290	UGGT1	1.01322936919635
2	231926767	231930597	+	NC_008802.1	F6Q1W2	ALYREF	0.820894820316414
7	98108711	98185966	-	NC_008807.1	F7A9R0	TM9SF2	0.970486670758828
1	503828788	503883507	+	NC_008801.1	F7FCN1	CCDC25	1.00125999317795
3	452293916	452314937	-	NC_008803.1	F7EVS6	COPE	1.04645894312173
6	97675709	97834045	-	NC_008806.1	F6PM43	TJP2	0.852067195640546
1	413427853	413443585	-	NC_008801.1	F6XPI2	PSMD5	1.09062351900363
6	60552469	60565711	-	NC_008806.1	F6VWC1	CRYM	1.34217052228962
X	7119362	7140936	+	NC_008809.1	F6UGC5	PSMD10	1.13455447896656
X	79209319	79259950	+	NC_008809.1	F7CBD2	SYTL4	0.891686299221511
3	497423771	497428059	-	NC_008803.1	F7E2A3	ERP29	0.925666591703487
4	231431125	231468901	-	NC_008804.1	F7GIN5	ARCN1	0.950258713730331
1	453942968	454011662	+	NC_008801.1	F6T3W6	DNM1	1.06535642841716
4	84271422	84387557	-	NC_008804.1	F6PGH8	FSTL1	1.0050228607105
3	486295946	486321308	+	NC_008803.1	F7EJ65	DENR	0.941499593886931
3	445719254	445725648	+	NC_008803.1	F7G4X2	NDUFB7	0.934988666910944
3	407248558	407771380	-	NC_008803.1	F7F426	ASAP1	1.15969761497485
2	479292316	479341120	+	NC_008802.1	F6T5I3	AHCYL1	1.06608584843731
2	106020135	106032090	-	NC_008802.1	F6X4Z6	ARL8A	1.10827276389757
2	188549093	188594829	+	NC_008802.1	F6WHV1	UBAP2L	0.964044206507952
6	277790075	277811857	-	NC_008806.1	F7CBC7	PARP3	0.958650373782101
7	94053660	94144916	-	NC_008807.1	F7FDS4	TPP2	0.923235285241372
2	228562802	228601409	-	NC_008802.1	F7DST4	PSMD12	0.938272558735848
2	518092416	518168343	+	NC_008802.1	F7FZQ6	PAFAH1B1	1.08123875461974
5	185694155	185766648	-	NC_008805.1	F7ENF5	FAM114A1	1.1592352242211
7	242602867	242673901	+	NC_008807.1	F7FL50	KPNA4	0.92827791508477
8	215640610	215662456	+	NC_008808.1	F6UBP3	SLC4A2	1.02407149241427
MT	7836	8045	+	NC_006299.1	Q65CI9	atp8	0.84954733673547
2	251298448	251298759	NA	ENSMODG00000050634	F7EBQ9	NA	0.926329076995557
7	62589719	62602739	+	NC_008807.1	F7F4S7	PDCL3	0.933253267431039
5	252455883	252637714	+	NC_008805.1	F7CCU2	PARVA	1.0501178631877
3	443163294	443196173	-	NC_008803.1	F7BZI4	LONP1	0.959469245169218
1	413978609	414004918	-	NC_008801.1	F7DD10	RAB14	1.03930836006816
1	469582127	469596889	-	NC_008801.1	F6U1M7	DPP7	1.09836436691943
2	338783352	338809387	-	NC_008802.1	F6QV04	PGM3	1.14257202358633
4	84541988	84552159	NA	ENSMODG00000051610	F6PGH4	NA	0.871140464467719
5	18807161	18897747	+	NC_008805.1	F7FNB3	MOB1B	0.903232382055575
5	262437845	262453754	-	NC_008805.1	F7FZJ5	LIN7C	0.867640041685726
4	370762602	370767291	+	NC_008804.1	F6R080	TOMM40	0.873716603976832
4	383862535	383867496	+	NC_008804.1	F6RS65	COX6B1	0.927868106927299
1	312294941	312307622	+	NC_008801.1	F6U906	BAG5	1.02192473130614
1	401932641	401966165	-	NC_008801.1	F6VUW8	HM13	1.06428004068824
3	436097888	436109046	-	NC_008803.1	F7CIV5	VPS28	1.11030736786506
2	537811371	537820067	+	NC_008802.1	F7EFN6	AP2M1	0.993854962646339
1	695999819	696004097	-	NC_008801.1	F7CLT1	APRT	1.13365617606686
3	88774887	88817264	+	NC_008803.1	F6TAP7	SDHA	0.927281467179344
3	447431617	447439195	+	NC_008803.1	F6RI27	FARSA	1.08302207322792
3	517899317	517938323	-	NC_008803.1	F7CUA3	AP1B1	1.00456882883832
3	89194695	89231577	+	NC_008803.1	F6SBJ3	EXOC3	1.06403172448356
2	515437291	515439024	+	NC_008802.1	F6YDH0	EEF1A1	0.967756529592386
4	63950847	63987616	+	NC_008804.1	F6YEV5	TOMM70	0.841496406251065
3	446210574	446224917	+	NC_008803.1	F7G4Q0	PRKACA	0.990685430523046
6	120060355	120092802	-	NC_008806.1	F7G4I0	HMOX2	1.05068833385855
1	294891047	294895004	-	NC_008801.1	F6ZD92	HNRNPA0	0.894114392120642
X	72109998	72118534	-	NC_008809.1	F6UAB4	GRIPAP1	1.06339450033821
2	525090976	525121248	+	NC_008802.1	F6YWF2	DNAJB11	1.01003937777537
4	308633917	309047289	-	NC_008804.1	F6QMV8	DCLK1	0.989106659285575
3	204184500	204345831	-	NC_008803.1	F7GIJ5	CAST	0.952665783815155
4	356319216	356469109	+	NC_008804.1	F7GIZ7	HSPG2	0.91993056044599
4	118147660	118156085	-	NC_008804.1	F6XTG9	TSN	1.02554882446569
3	449983593	449996096	+	NC_008803.1	F6X8Y4	NDUFA13	0.93592538010053
3	456139755	456191069	+	NC_008803.1	F7F7E6	THOP1	1.06443287997678
3	509940384	509951640	-	NC_008803.1	F6SRX1	RANBP1	0.910995815855799
7	245937155	246020939	-	NC_008807.1	F6ZS89	GMPS	0.838057035734173
5	1562077	1589496	-	NC_008805.1	F7EJ04	PGRMC2	1.04690842989931
DS029344.1	171298	198157	-	NW_001583457.1	H9H6E5	HKDC1	1.08205769991992
7	60840700	60917067	+	NC_008807.1	F7FJ04	EIF5B	0.937219338513102
6	254233196	254281989	-	NC_008806.1	F7GES9	ACAD9	0.932447765597805
2	497322695	497330944	-	NC_008802.1	F7GK08	S100A11	0.935477375258944
2	530961841	531001810	+	NC_008802.1	F6X5J9	EIF4H	1.00793731494568
8	280153352	280194099	+	NC_008808.1	F7E6H4	RAB5A	1.05986399349016
4	224874590	225019978	+	NC_008804.1	F7DWN7	CLMP	1.00208474913118
4	132917185	132999319	-	NC_008804.1	F6YRH4	DARS1	0.959438787309737
4	19328426	19446001	+	NC_008804.1	F6UIH3	MAOB	0.802499136055482
2	287220916	287313203	+	NC_008802.1	F7FP29	PTK7	0.928302447811649
5	46728773	46772118	+	NC_008805.1	F7E5Y6	BDH2	1.05410889300565
4	366772567	366793631	+	NC_008804.1	F7GHA6	FAM76A	0.872865770098268
4	95112910	95142050	-	NC_008804.1	F7B3K2	AMOTL2	1.45254918795443
1	75918186	75969199	+	NC_008801.1	F7F6P3	ALDH18A1	0.879001524221546
4	383311806	383315549	+	NC_008804.1	F6Y9A7	PSMC4	0.950915229809548
4	429269826	429278834	+	NC_008804.1	F6QDQ4	C1orf50	0.909072644746787
6	85276374	85281599	NA	ENSMODG00000045995	F7F496	NA	0.856366773391846
2	492581555	492609912	-	NC_008802.1	F7FCL5	SEC22B	0.966905868791814
8	159406699	159491421	+	NC_008808.1	F7A5H3	BCAP29	1.06149630208141
8	71913142	72009489	-	NC_008808.1	F6YIZ1	NR2C1	0.92935711255724
3	441460067	441514433	-	NC_008803.1	F6ZEU9	DPP9	1.10501779535747
2	521584655	521680127	+	NC_008802.1	F7GH65	PSMD1	1.02799668706927
7	232237484	232278763	-	NC_008807.1	F7CA52	SEC62	0.926654622516773
2	460038125	460078116	-	NC_008802.1	F6X6V5	CNN3	1.03742873339985
4	23287890	23317508	-	NC_008804.1	F6UI11	ATP6AP2	0.923482206495341
5	184941333	184967183	+	NC_008805.1	F7AQE4	UGDH	0.971325906885733
8	102989430	103011044	-	NC_008808.1	F7F2C8	STRAP	0.949649159096567
2	466483986	466558492	+	NC_008802.1	F7GJD2	AGL	0.925628511773908
1	199987521	200049911	+	NC_008801.1	F7FGR4	SNAP23	1.05603369263604
3	336182055	336196649	NA	ENSMODG00000048450	F6TUJ6	NA	1.09851680230344
1	173522415	173537315	-	NC_008801.1	F7DCI6	IPO4	0.998539304164063
4	230873192	230880449	-	NC_008804.1	F6ZKA2	HMBS	0.887223200069779
3	43653643	43856139	-	NC_008803.1	F7BEM8	MAN2A1	0.828088054921102
3	347592524	347647399	+	NC_008803.1	F6YK89	CPNE3	1.09114087900319
8	270848945	270893784	+	NC_008808.1	F6W2L7	SACM1L	0.966092847693087
1	497133797	497207666	-	NC_008801.1	F7BH91	CSE1L	1.17507718318952
6	70496430	70562016	-	NC_008806.1	F7CUR5	MICALL2	0.904977975018228
1	178422517	178436895	+	NC_008801.1	F7CYM7	DUT	0.61081949742148
1	332239784	332241766	-	NC_008801.1	F6SDH5	CD14	1.28867110475003
3	459178260	459207276	-	NC_008803.1	F7BRN9	PTBP1	1.03722593877974
4	243385481	243527227	+	NC_008804.1	F7E8X5	RDX	0.947822720647954
4	13805682	14100900	-	NC_008804.1	F6VIY5	ITSN1	0.887141451611901
5	301641773	301669634	-	NC_008805.1	F6XTV9	NAP1L4	1.04613601393776
2	493540281	493656474	+	NC_008802.1	F7EFL9	BCL9	1.01267694821686
2	477721261	477798473	+	NC_008802.1	F6YDP9	STXBP3	0.908046718270463
5	32594629	32626388	-	NC_008805.1	F6YAS4	COPS4	1.12491231893622
5	280106438	280254145	+	NC_008805.1	F6RR92	HSD17B12	0.861374935313297
5	246993004	247006063	+	NC_008805.1	F7FBS3	PSMA1	1.04929161500334
2	204640688	204643474	+	NC_008802.1	F6RKF7	FZD2	1.06126203627025
4	414847616	414857170	+	NC_008804.1	F7FRN8	ILK	0.98876204232484
1	308023574	308024679	+	NC_008801.1	F6X635	LOC100015788	0.924533108447257
3	175407778	175460051	-	NC_008803.1	F6ZX60	YTHDF3	0.912720109227761
2	519098826	519142053	-	NC_008802.1	F7F4H6	ALDH3A2	0.905219779396499
8	215665003	215668249	-	NC_008808.1	F6UBD7	TMUB1	0.958185400545441
8	12692058	12707156	-	NC_008808.1	F6ZH16	RBM14	1.00843760845255
8	296773930	296934105	+	NC_008808.1	F6RV12	HIBADH	0.986932135117474
6	53244759	53277099	-	NC_008806.1	F7DLI8	HSDL2	0.973203176876802
AAFR03066778.1	17904	25899	-	NW_001586086.1	H9H7D7	COMT	1.0403202593366
6	122545136	122550712	+	NC_008806.1	F6RG00	HINT2	1.12861833095792
4	423160068	423439371	+	NC_008804.1	F6QJW9	MACF1	1.05187559620997
6	6720097	6856197	-	NC_008806.1	F7CLZ9	HSD17B4	0.962280943720295
4	414565306	414568413	NA	ENSMODG00000049250	F7FRA7	NA	1.19941100588019
5	51116430	51130643	+	NC_008805.1	F7DKI1	LAMTOR3	1.07267276649405
3	496901138	496973026	-	NC_008803.1	F6WVD2	PTPN11	1.08663631594064
5	242474814	242556251	+	NC_008805.1	F7FD96	TSG101	1.05277862107688
5	42213026	42240266	-	NC_008805.1	F6ZB58	AIMP1	0.962486298219797
2	421467069	421535031	+	NC_008802.1	F6T4F5	PEX3	0.875609959440393
3	357277284	357285668	NA	ENSMODG00000039514	F6YZN0	NA	1.0484335869608
2	442033922	442047278	-	NC_008802.1	F7GJS0	SOD2	1.05417413808661
1	285682592	285711083	+	NC_008801.1	F7DYR4	PSMA6	0.944371152948455
3	172156715	172243062	+	NC_008803.1	F7EKY6	ARMC1	1.25428882505165
3	88821986	88853572	+	NC_008803.1	F6TAD7	PDCD6	1.04746236610123
4	424350503	424413460	+	NC_008804.1	F6ZT41	ZMPSTE24	0.915864190720611
6	249411255	249429945	-	NC_008806.1	F7EXZ1	TMEM43	1.00692849696833
2	503312519	503339076	-	NC_008802.1	F7AWK6	PSMD11	1.02643596309114
5	237743574	237747392	+	NC_008805.1	F7FL90	MOGS	1.04374743806048
7	253807964	253872106	-	NC_008807.1	F7CFA6	OPA1	0.988796447121068
2	458600581	458627868	NA	ENSMODG00000038558	F6XJF7	NA	1.05715623370254
5	237930902	237938605	-	NC_008805.1	F7A216	IDH3B	0.879575428556341
2	425465909	425515560	NA	ENSMODG00000044909	F6Y180	NA	0.936865052473101
3	514617601	514739955	+	NC_008803.1	F6STB3	SEPTIN5	0.995394377338718
X	53316961	53399723	+	NC_008809.1	F6V4X4	APOOL	0.91481849949891
6	136407233	136526747	+	NC_008806.1	F6WEB0	ERP44	0.965422337124788
1	507009761	507075117	-	NC_008801.1	F7FE46	HADHA	0.956373685970512
2	256493248	256504857	+	NC_008802.1	F7ERJ3	PLOD3	1.06231447278885
5	235715169	236056267	+	NC_008805.1	F6VTH1	CTBP1	0.926703153021077
8	7452923	7460734	+	NC_008808.1	F6Z426	CRELD2	0.949669643299906
1	470408599	470411785	-	NC_008801.1	F6WYK8	TUBB4B	1.1001697564276
1	696035678	696099044	-	NC_008801.1	F7FMD4	GALNS	1.05047227038541
2	205369730	205426364	+	NC_008802.1	F6RMW7	NMT1	1.12630464130796
4	365071614	365151596	-	NC_008804.1	F7FLU8	WASF2	1.0746445988227
DS029344.1	259162	286402	-	NW_001583457.1	H9H6E3	VPS26A	1.11327420274697
8	117938912	118308280	+	NC_008808.1	F7GK59	ERC1	1.07120652378987
2	257649028	257656603	-	NC_008802.1	F6SXW0	CNPY4	0.921954501382702
2	3242876	3261448	-	NC_008802.1	F6SSU1	BTF3L4	1.04082265208134
2	231199860	231207738	-	NC_008802.1	F7DD15	GPS1	1.06147219994587
8	12973017	12981370	-	NC_008808.1	F7CDX2	RAB1B	1.07642603186472
3	280326700	280341518	+	NC_008803.1	F7CB79	TUBB6	1.05182302036565
3	475943859	476022633	+	NC_008803.1	F7ECA6	GNA11	1.09629219096062
8	270742417	270824672	+	NC_008808.1	F6WJ30	LIMD1	0.901251445071287
1	502110536	502269550	-	NC_008801.1	F7D6V2	NUDCD3	1.12684273904904
4	383224126	383234698	NA	ENSMODG00000013694	F6YAE8	NA	0.929515651162542
X	12109947	12167755	+	NC_008809.1	F7CVP0	LOC100015414	0.854229199926996
1	74790292	74867192	+	NC_008801.1	F6UNN8	TM9SF3	0.951239412349772
3	435221491	435231164	+	NC_008803.1	F6YSA8	GPAA1	0.911401044568242
6	253727280	253749273	-	NC_008806.1	F7F307	COPG1	0.971793116073577
NA	18555	65384	-	NW_001583809.1	H9H7I9	PTGES3	1.01518403037136
8	295410138	295544221	+	NC_008808.1	F6XFJ4	CPVL	1.21078410080798
1	604795375	604837899	+	NC_008801.1	F7BXX6	SNX5	0.971298706740952
2	254063165	254085551	-	NC_008802.1	F7GI59	PFAS	1.0954745092881
3	514265907	514276022	-	NC_008803.1	F6XMW6	SLC25A1	1.0013134556676
3	431868268	431900853	+	NC_008803.1	F6W8D5	COLGALT1	0.919487241607575
6	157675666	157725170	-	NC_008806.1	F7AGN8	ECI1	0.945949956576851
3	264692607	264934115	-	NC_008803.1	F7G364	COLEC12	1.00334253110244
1	383075210	383100373	+	NC_008801.1	F6VG61	PDLIM7	0.971588333306454
4	320560977	320612222	+	NC_008804.1	F6S738	SUCLA2	0.941074778404104
1	259180440	259210979	+	NC_008801.1	F7ETQ7	ACTR10	0.843334789392331
4	429252178	429269725	-	NC_008804.1	F6QD30	P3H1	1.09812539035102
4	374095557	374125066	+	NC_008804.1	F7DI74	RCC2	0.804315132309943
5	249385974	249463077	+	NC_008805.1	F7D5D0	SWAP70	1.08876105559037
1	331866087	331925561	NA	ENSMODG00000037252	F7G3F6	NA	1.14521466963898
6	122610547	122636909	+	NC_008806.1	F7FQX2	GBA2	0.964502758429918
1	418632826	418722733	-	NC_008801.1	F6WNU0	PSMB7	0.990043403519729
1	400509070	400539374	-	NC_008801.1	F6RY10	MAPRE1	0.948814125808392
X	78782812	78790320	+	NC_008809.1	F6UZR4	GLA	1.10194738722892
4	365303835	365354987	-	NC_008804.1	F7FVW8	PLOD1	1.03315083028654
3	243265031	243315299	-	NC_008803.1	F7BZE2	TARS1	1.03291893386089
4	222022017	222265997	+	NC_008804.1	F6PMD7	SPATS2L	0.798388329155839
6	142620967	142848221	+	NC_008806.1	F7BGP1	SLC44A1	1.1331607112824
2	263930752	263986857	-	NC_008802.1	F7EXX3	FN3KRP	0.957591994534944
2	456753818	456768056	-	NC_008802.1	F7F3A6	PSMB1	0.96956300264039
2	137593296	137649189	+	NC_008802.1	F6SN50	EPHX1	0.933258885782681
6	128061389	128116331	+	NC_008806.1	F7CXM6	UBQLN1	0.89681907367529
8	135917396	135975207	+	NC_008808.1	F7FVJ6	DHTKD1	0.92447670965573
7	202505662	202554080	-	NC_008807.1	F7G3J2	GNB4	0.836387076839156
8	240775400	240846902	+	NC_008808.1	F7BJ22	KIF5B	0.974141846440621
1	419430280	419434528	-	NC_008801.1	F6WN79	RPL35	1.03768999003324
1	109578373	109596259	+	NC_008801.1	F6R1W9	ACTR1A	1.06309950045972
2	506439797	506453706	-	NC_008802.1	F6QSI6	PIGS	1.0920119434821
8	245487967	245527859	-	NC_008808.1	F6ZX76	RAB18	0.941405000190027
2	137208246	137454334	-	NC_008802.1	F7FCN6	ENAH	0.978696567931569
8	83483359	83551343	-	NC_008808.1	F7CVK9	NT5DC3	1.07819800086789
6	234446549	234467106	+	NC_008806.1	F6W967	TRNT1	0.935955706168732
3	227615677	227654152	+	NC_008803.1	F7C1C3	EMB	1.01955896754345
2	193999251	194015060	+	NC_008802.1	F7BYL2	CAVIN1	1.04596784745669
1	514331715	514386131	+	NC_008801.1	F6VZL7	EHD3	1.06045022724018
1	171656291	171684347	-	NC_008801.1	F7CZ61	DAD1	1.05646963364556
1	280567194	280601085	-	NC_008801.1	F7EW01	RTRAF	0.953379742937942
4	413051020	413057998	+	NC_008804.1	F6UB78	RUVBL2	0.997514210383118
6	252644223	252665234	+	NC_008806.1	F7D5U4	SEC61A1	0.964909451423073
2	21148044	21196015	+	NC_008802.1	F6TB99	LRRC40	0.916034355243714
1	298977315	299045281	-	NC_008801.1	F7ERS0	SNX6	1.06406138647152
3	490227669	490237007	+	NC_008803.1	F6WU16	SRSF9	0.95184371306932
7	173384501	173393138	NA	ENSMODG00000018851	F6U388	NA	0.962229321925528
4	357718698	357721322	+	NC_008804.1	F7FDG3	DDOST	0.960233467325448
4	185512940	185691668	-	NC_008804.1	F7CQ70	WIPF1	0.926833387638608
6	156916811	156920916	+	NC_008806.1	F7FYS7	NDUFB10	0.971805842377536
1	383376952	383387530	+	NC_008801.1	F6SVV5	LMAN2	1.0407282753563
1	453197319	453285478	+	NC_008801.1	F6UNH6	STXBP1	1.0847571486103
8	17804504	17805845	+	NC_008808.1	F6UFT8	NDUFA6	0.976887352990443
5	123877468	124009100	-	NC_008805.1	F7D527	TRIM2	1.14409578544381
6	62578768	62590095	-	NC_008806.1	F7ELU9	AIMP2	1.05420157874693
2	241442372	241851162	-	NC_008802.1	F6T758	SEPTIN9	0.980440542593939
2	165530328	165541453	-	NC_008802.1	F6RDS5	PEA15	1.03729034804848
2	190904336	190907140	+	NC_008802.1	F6V5I1	LAMTOR2	1.06650212232394
2	522431120	522535984	-	NC_008802.1	F7CUS8	UBE2F	0.923835421522268
4	263701052	263748392	-	NC_008804.1	F6XA88	ENDOD1	1.04098464401085
8	187219421	187223977	-	NC_008808.1	F6V2U1	GCC1	0.99181037435782
1	331682417	331704700	+	NC_008801.1	F7FSY5	PURA	0.919271420074402
NA	21373	58692	+	NW_001584139.1	H9H7M3	ANKFY1	0.982217109279231
4	274583126	274630507	+	NC_008804.1	F6Y3D8	DCPS	0.930269116532951
8	91069120	91085500	-	NC_008808.1	F6RPU0	TXN2	0.918967499207647
5	79696141	79727781	+	NC_008805.1	F6Y272	UFSP2	0.975390143272068
8	154337450	154372166	+	NC_008808.1	F6WXQ5	PMPCB	0.961204702625246
4	10217254	10358864	+	NC_008804.1	F6W0F9	AGPAT3	0.99406783800893
6	208281056	208331665	+	NC_008806.1	F6YCB1	APPL1	1.09864704048033
3	429660485	429663956	+	NC_008803.1	F7FGV1	RAB3D	1.00381785272423
3	144138465	144163537	+	NC_008803.1	F7CGR3	SERPINB2	0.960875652873865
2	457130547	457139987	+	NC_008802.1	F7EQ50	NDUFS2	0.98357424655632
3	276221680	276268956	+	NC_008803.1	F7BT33	NDUFV2	1.03760323173001
2	162548600	162810726	+	NC_008802.1	F7B0K9	GALNT2	1.04957232200085
4	16412803	16441402	+	NC_008804.1	F6UJ27	LOC100027319	1.00149490580861
7	213056859	213163549	+	NC_008807.1	F6TJE3	PLOD2	1.02500005646107
2	130394974	130428990	-	NC_008802.1	F6SV33	BPNT1	1.06546698713153
2	199095985	199102184	-	NC_008802.1	F6S2Q4	PSMB3	0.976448398327819
3	30973946	31119577	+	NC_008803.1	F7E621	NLN	0.931532610586688
8	23734798	23823587	+	NC_008808.1	F6T7U4	ERGIC2	1.02336384142424
6	236902881	236927966	+	NC_008806.1	F6UQ19	ARL8B	0.962721012882044
6	249366272	249378555	NA	ENSMODG00000007275	F7FQM0	NA	0.965441682088874
4	414299184	414301486	-	NC_008804.1	F7FD45	CAVIN3	0.97644704202348
4	207200533	207321263	-	NC_008804.1	F6QBJ8	HIBCH	1.06086966029762
1	201725747	201727500	+	NC_008801.1	F7EKV7	HYPK	0.908105410100657
1	705000254	705015168	-	NC_008801.1	F6SQY9	NAGK	1.08107984850155
1	20595446	20668406	-	NC_008801.1	F6VV84	NPTN	1.09521570797921
7	248865827	248868611	-	NC_008807.1	F7DGX0	RAP2B	1.03376523309397
2	197581518	197591580	-	NC_008802.1	F7CS51	PSMD3	0.98354281425449
7	99530104	99627978	+	NC_008807.1	F7CDT9	STK24	0.968635519455521
4	414859932	414867339	-	NC_008804.1	F7FRR4	TPP1	0.914378524735421
X	40253922	40262638	+	NC_008809.1	F6QEC9	HMGB3	0.999632569469318
4	246169547	246210076	-	NC_008804.1	F7EQ19	ACAT1	1.02751259274653
3	231254707	231285429	+	NC_008803.1	F7C0S7	HMGCS1	1.02770500619932
1	183523477	183540046	-	NC_008801.1	F6T5G5	ARPP19	0.916300806784254
6	149453721	149500245	-	NC_008806.1	F7GGT7	LUC7L	1.00930686454283
1	387938840	387949003	+	NC_008801.1	F7CY30	DYNLRB1	1.05592910875194
1	343469373	343541649	-	NC_008801.1	F7C3Z7	SYNPO	1.01787196075446
5	283773468	283860519	-	NC_008805.1	F6W5T2	CKAP5	1.05555709769948
2	201654502	201716984	+	NC_008802.1	F6YGA2	IGF2BP1	0.904176533216075
2	198812752	198813939	-	NC_008802.1	F6Y2D6	LOC100018050	1.00213861637853
2	496391703	496426080	+	NC_008802.1	F7DW23	PIP5K1A	1.11797552946453
2	144836369	145009954	+	NC_008802.1	F7DGY3	CEP170	1.03463294154236
4	94218292	94247755	+	NC_008804.1	F7BRN2	SRPRB	0.917913211286251
6	253675416	253677379	+	NC_008806.1	F7ELD7	H1-10	1.0539969801721
4	110253235	110347207	+	NC_008804.1	F7AFB2	LIMS2	0.963858759745891
5	284187035	284192006	-	NC_008805.1	F6VQ91	ACP2	1.03956553661884
6	137964576	137970556	-	NC_008806.1	F6VXR3	SEC61B	0.988064525140821
3	35474642	35489967	+	NC_008803.1	F6TC86	MRPS36	0.893366064676172
5	301462692	301514911	+	NC_008805.1	F6QB31	MARK2	0.946588386644007
1	639632116	639695131	+	NC_008801.1	F6T5Z0	RTN4	0.893937688162054
2	369396531	369561993	-	NC_008802.1	F6ZWJ1	PREP	1.06240883298654
1	50893646	50921590	-	NC_008801.1	F6VQ35	AP3M1	0.984451189137337
1	389089367	389107738	-	NC_008801.1	F7BBK5	NFS1	0.924405151749922
3	440867128	440954891	-	NC_008803.1	F7F811	SH3GL1	0.964692972915552
2	373345594	373385764	NA	ENSMODG00000044688	F7B7S2	NA	1.02240172719609
6	123685472	123703081	+	NC_008806.1	F6ZIF4	VCP	1.01594468884321
3	488543462	488629985	+	NC_008803.1	F7EJ36	CORO1C	1.03603169121971
NA	85752	112131	+	NW_001583721.1	H9H6Z3	ACO2	1.01652939216845
1	173436289	173446214	+	NC_008801.1	F7FBE5	PCK2	1.05511992429408
1	508267687	508286171	+	NC_008801.1	F7AH62	TMEM214	0.957868704261694
1	189525639	189533592	-	NC_008801.1	F7GL73	ACTC1	1.1226748347668
1	50921769	51558075	+	NC_008801.1	F6WM42	ADK	1.04461368457655
1	577932143	577950880	+	NC_008801.1	F6VI43	VDAC3	1.03209837600191
6	12110544	12144033	+	NC_008806.1	F6XRP6	FLII	1.01784545333544
2	234235629	234249416	NA	ENSMODG00000051418	F7DEF6	NA	0.916494796717463
7	164572490	164653834	-	NC_008807.1	F6YN37	SUGT1	1.03666045850711
8	258926949	259109804	+	NC_008808.1	F6Y546	FAM171A1	1.06426512022365
7	193042172	193123836	-	NC_008807.1	F7C1X6	CYP20A1	0.961674925431621
2	153361060	153410121	+	NC_008802.1	F7CL82	ERO1B	0.975940190050383
1	175075	201952	+	NC_008801.1	F7F946	GLRX3	0.993695645299496
6	16899021	16905659	+	NC_008806.1	F7EIQ6	LOC100013197	0.963053667501653
8	13005049	13097481	-	NC_008808.1	F7AKC0	PACS1	1.08547652875611
2	538459522	538469536	+	NC_008802.1	F6WVE2	PFKL	1.00467489310611
4	132197246	132294294	+	NC_008804.1	F6RPW9	RAB3GAP1	1.02717448758087
4	384593673	384612433	+	NC_008804.1	F7FNI6	PLD3	1.03805276139175
4	120512629	120607849	-	NC_008804.1	F6WB97	RALB	1.05500056837107
1	699903459	699922733	-	NC_008801.1	F7FUB1	PSMD7	1.04209827006188
1	24399695	24474105	-	NC_008801.1	F7CAT6	PTPN9	0.974956505878955
5	133966142	133998123	-	NC_008805.1	F6URK7	ABCE1	0.990252464181958
