chromosome_name	X4.x	X5.x	X7.x	X1.x	Accession	geneName	Geomean
10	19635329	19663940	-	NC_052541.1	A0A1D5PIJ3	UACA	1.78648753532572
19	745462	794548	+	NC_052550.1	A0A1D5PYB8	BAZ1B	1.23594742593085
10	20096204	20102682	+	NC_052541.1	Q5F490	RCJMB04_2b20	1.13240038736065
27	872799	883673	+	NC_052558.1	A0A1D5P5V7	ADAM11	1.35518940921338
3	75525939	75527559	+	NC_052534.1	R4GKP5	BORCS6	1.63681652690234
6	34150064	34170560	+	NC_052537.1	R4GLV4	MKI67	1.00230522995988
8	18631480	18669146	-	NC_052539.1	F1NV42	MIGA1	1.12719743951861
34	1371552	1373116	+	NC_052565.1	Q5ZM66	RPS26	1.05681751291419
28	1886478	1892313	+	NC_052559.1	A0A1D5PRN8	DAPK3	3.75837412099236
12	18584371	18735101	+	NC_052543.1	F1NZV1	ITPR1	0.629506190520779
11	7472904	7494750	+	NC_052542.1	Q5ZL51	RCJMB04_7m14	1.12201846166565
5	220268	222974	+	NC_052536.1	A0A1D5PB77	BAAT	0.741310256624301
1	57384146	57389714	+	NC_052532.1	E1BTE0	SSBP1	1.2217996793888
Z	11159196	11350269	-	NC_052572.1	S5DMU6	PRLR	1.21618600571073
19	4720155	4738738	+	NC_052550.1	F1NMY1	YWHAG	0.790678638875456
14	6145641	6148313	-	NC_052545.1	E1C4M0	RPS2	0.995405402469624
13	2230789	2339031	-	NC_052544.1	A0A1D5P7X0	CTNNA1	0.769130426163497
12	8109185	8535915	-	NC_052543.1	E1C853	ERC2	1.07646523135062
2	19703302	19711012	-	NC_052533.1	F1NJ08	VIM	0.935405676473314
12	2734315	2738034	-	NC_052543.1	A0A1D5P633	CAMKV	1.36458314535405
1	177467261	177525654	+	NC_052532.1	F1P172	SACS	1.07646524303617
7	16271229	16274382	+	NC_052538.1	E1BV48	ATP5G3	1.43218788370061
31	1295043	1299652	+	NC_052562.1	A0A1D5PTB3	DHDH	0.851138045459788
6	24394423	24398226	-	NC_052537.1	A0A1D5NVY0	USMG5	0.845278824409563
34	1543053	1550395	-	NC_052565.1	A0A1D5PZE1	PTGES3	1.15345324503311
14	12499939	12578443	-	NC_052545.1	A0A1D5PPD0	CREBBP	3.5237087109909
17	5815062	5861030	+	NC_052548.1	F1NHT3	SPTAN1	0.977237221638774
9	22637462	22661208	-	NC_052540.1	Q5ZI61	RCJMB04_30a22	0.753355567343849
17	7803840	7815726	+	NC_052548.1	Q5ZJE6	RCJMB04_18o16	0.642687723769262
3	17719175	17746065	-	NC_052534.1	A0A1L1RP17	MIA3	0.997700080200656
1	15111986	15165013	-	NC_052532.1	F1NUQ6	LAMB4	1.64816241035257
4	68908105	68957509	-	NC_052535.1	A0A1D5PF92	KLHL5	1.24165233025979
Z	19521248	19567617	+	NC_052572.1	R4GHM9	NDUFAF2	1.4454397663879
5	28414041	28457712	-	NC_052536.1	R4GHN7	ZFYVE26	0.629506183063645
1	49631416	49635217	-	NC_052532.1	A0A1D5P545	CSDC2	1.65958692789328
7	19439332	19512805	-	NC_052538.1	E1BQT2	SCN2A	1.06905489038425
21	6427817	6430068	-	NC_052552.1	F1NF80	PPCS	0.810961056890516
4	2058835	2066195	-	NC_052535.1	A0A1D5PZH6	TRMT	1.11173170157407
31	147101	185893	+	NC_052562.1	A0A1L1RQK6	LOC426820	1.48251807178062
3	79162462	79186443	+	NC_052534.1	A0A1L1S0Q9	HMGN2P46	0.724435964044047
1	45720950	45729255	+	NC_052532.1	F1P298	AMDHD1	1.48936108284624
19	1280290	1299776	+	NC_052550.1	A0A1D5PTG3	ELN	2.91071710310715
1	29053347	29138417	+	NC_052532.1	A0A1L1RN78	CNTN1	0.451855942566882
1	70444707	70482033	-	NC_052532.1	F1NX72	SMC1B	0.732824517525269
2	3906183	3959993	-	NC_052533.1	A0A1D5NWV4	SETD2	1.5595524962406
Z	1272244	1291790	-	NC_052572.1	Q5F3E6	RCJMB04_19g16	0.864967914522566
3	52332354	52459133	+	NC_052534.1	F1P1B9	HIVEP2	0.970509970305554
1	55414267	55463439	-	NC_052532.1	H9L3V7	PARPBP	1.13240036701025
1	87708813	87755539	-	NC_052532.1	Q9IBD4	NA	1.20781384262068
2	88357926	88373087	+	NC_052533.1	R4GKM8	MURC	0.851138032769269
15	62198	101802	-	NC_052546.1	A0A1D5P650	CLTCL1	1.24165231506332
7	18197738	18208268	-	NC_052538.1	F6R1X6	SSB	0.508159453009405
30	547736	550941	+	NC_052561.1	A0A1D5PZU7	PIN1	0.70631755234768
4	3381785	3409757	+	NC_052535.1	Q5ZMA7	STK26	1.05438691096633
31	241864	248501	-	NC_052562.1	A0A1L1S0P1	PIT54	1.00461578411086
7	4879365	4933213	+	NC_052538.1	F1P2F0	COL6A3	1.078946724119
23	4631555	4641112	+	NC_052554.1	R4GLB3	PSMB2	1.91425593261479
30	660227	682114	-	NC_052561.1	A0A1D5PTT2	GMIP	0.744731984978807
21	4439362	4528806	+	NC_052552.1	O42349	Pax-7	2.84446106601191
25	428586	431830	-	NC_052556.1	A0A1L1RQQ1	APOA1BP	1.00000000935761
19	6450758	6484031	-	NC_052550.1	F1NWZ3	NUFIP2	0.778036547993968
1	49466776	49471082	+	NC_052532.1	F1NJF8	NAGA	0.99083194012768
8	21545673	21558401	-	NC_052539.1	E1C316	EFCAB14	0.554625707345513
10	20032238	20035992	-	NC_052541.1	E1BTE9	AP3S2	1.5958791710082
3	86524428	86819718	+	NC_052534.1	A0A1D5P1U1	DST	2.01372425093934
12	10561077	10580831	+	NC_052543.1	A0A1D5PL53	TXNRD3	0.993116034941032
6	28467384	28500436	-	NC_052537.1	E1BWV9	CCDC186	1.59220874901838
14	12704532	12740006	-	NC_052545.1	A0A1D5P7Q4	CORO7	1.10153931089161
2	115324967	115497727	+	NC_052533.1	A0A1D5P5B7	PREX2	0.575439943737748
19	8581070	8599595	-	NC_052550.1	E1C004	CA4	1.33045441044698
1	48943485	48981334	-	NC_052532.1	A0A1D5P1C6	PLBD1	1.1967405263144
1	106003305	106044172	-	NC_052532.1	E1BUP1	RCAN1	2.66685867264313
1	456824	493918	+	NC_052532.1	A0A1D5PB54	GOLGB1	0.76913043194618
2	105936197	105986161	-	NC_052533.1	F1NU77	TRAPPC8	1.04472023508364
18	5179131	5198571	+	NC_052549.1	F1P070	EVPL	0.430526609421346
19	8928230	9038109	-	NC_052550.1	F1NWT0	ACACA	0.847227406121137
3	7927566	7955086	+	NC_052534.1	F1NGQ0	CAPN14	0.77624711566389
3	29846408	29871189	-	NC_052534.1	F1NAT2	CMTR1	0.862978554966229
5	42604076	42645989	-	NC_052536.1	E1C5H0	PTPN21	1.2302687595821
4	4084169	4122047	+	NC_052535.1	E1BZM3	INTS6L	0.916220490571436
26	3913355	3932717	-	NC_052557.1	F1P3E5	DENND2C	0.91622047574361
28	2713004	2737193	-	NC_052559.1	R4GGL6	ONECUT3	1.06659614529274
2	55760852	55776218	-	NC_052533.1	Q5ZM82	RCJMB04_2o10	2.47742206160058
3	25157618	25197875	-	NC_052534.1	F1NG64	PREPL	1.00461579234277
17	5959715	5969110	-	NC_052548.1	E1BXL5	CCBL1	1.20503594244462
2	89504087	89529346	-	NC_052533.1	E1BY74	SCGN	1.11943785843288
8	24933745	24935485	-	NC_052539.1	E1BZP0	PARS2	0.633869709010169
3	42631855	42639889	+	NC_052534.1	F1NZI2	TBXT	0.845278845623867
19	3915095	3918169	+	NC_052550.1	F1NJF0	C1QBP	2.14783052175479
4	1940999	1942512	+	NC_052535.1	Q0GFE9	TMSB15B	1.04712855123314
4	14273167	14301618	+	NC_052535.1	F1P3Q4	SMARCA1	0.990831944744084
23	2891460	2912723	-	NC_052554.1	A0A1D5PQY8	SRRM1	1.09395636622121
1	75919052	75923040	-	NC_052532.1	E1BVI0	AICDA	1.27643879211987
5	1101621	1130219	+	NC_052536.1	A0A1L1RJ22	KNL1	0.487528488932675
1	66894982	66905536	-	NC_052532.1	F1NLQ2	CMAS	0.778036563631474
6	23955888	23969142	-	NC_052537.1	Q5ZM58	ACTR1A	0.937562004881808
7	16434407	16488189	+	NC_052538.1	Q5F3Q7	RCJMB04_9m19	1.72186856753036
1	54794022	54816203	+	NC_052532.1	A0A1D5PNR2	NT5DC3	0.952796178828272
23	3625577	3634388	+	NC_052554.1	A0A1D5PLJ0	RRAGC	0.939723329113222
20	10897875	10907331	-	NC_052551.1	Q90658	Fzf-1	0.696626515624651
1	14016180	14154128	-	NC_052532.1	F1ND58	SRPK2	1.07646523204072
8	5469232	5478614	+	NC_052539.1	E1C297	MGST3	1.25892540257575
15	8435486	8440015	-	NC_052546.1	Q5ZL58	SNRPD3	0.874983791739255
1	155541955	155804856	+	NC_052532.1	F1NAJ7	KLF12	1.27643879634087
4	17995035	17999890	-	NC_052535.1	E1BYP9	CXorf40B	1.6443716948551
27	2999538	3002950	-	NC_052558.1	A0A1D5P139	NXPH3	1.22461619107939
19	4833214	4851421	+	NC_052550.1	E1BT66	TAF15	1.07398942942515
6	9407508	9752443	+	NC_052537.1	A0A1D5PIW9	ANK3	0.954992595867895
7	31459367	32040543	-	NC_052538.1	F1NCT3	LRP1B	1.63681651974935
4	1807244	1815325	-	NC_052535.1	A0A1D5P268	SHROOM4	0.731139095597254
12	8576243	8606271	-	NC_052543.1	A0A1D5NWA9	FAM208A	0.954992601199266
5	37352818	37362535	+	NC_052536.1	E1BZT9	ACSS1B	0.660693446347395
4	12764969	12842629	-	NC_052535.1	A0A1D5PZA1	ATRX	0.952796157293825
22	2784672	2834702	-	NC_052553.1	F1NJR5	ANK1	0.903649459131888
4	44360949	44387069	-	NC_052535.1	Q5ZMS9	RCJMB04_1e12	0.770903484716716
25	1922379	1925812	+	NC_052556.1	A0A1D5PLA0	AQP10	1.14815360917645
14	7728237	7753285	+	NC_052545.1	A0A1D5PJL7	PM5	1.11173172098638
27	2492903	2520101	+	NC_052558.1	Q5ZK91	CDC27	1.00461581260531
23	2606179	2616082	-	NC_052554.1	A0A1D5NXJ1	GMEB1	1.1455129309705
14	13833288	13843624	-	NC_052545.1	E1BV45	RNPS1	0.851138041124577
4	81082122	81087264	-	NC_052535.1	F1NDD8	ADRA2C	0.84139515800593
23	6094430	6096856	NA	ENSGALG00000039643	A0A1L1RTF6	LOC112530196	1.03992014611768
22	2418880	2423203	+	NC_052553.1	E1C115	EIF4EBP1	1.81551564074814
4	54050351	54053835	+	NC_052535.1	E1BUL1	MAD2L1	0.809095916343858
1	50730828	50736632	+	NC_052532.1	Q5ZJZ2	RPL3	0.704693077890538
1	27439681	27889781	+	NC_052532.1	E1BYB6	IMMP2L	1.48251808474365
14	12411524	12416290	-	NC_052545.1	A0A1D5P9Q1	C16orf96	2.21819643096097
