chromosome_name	X4.x	X5.x	X7.x	X1.x	Accession	geneName	Geomean
8	47565369	47683726	-	NC_041735.1	F6XK27	SLC4A7	0.911504470896538
X5	66962950	66996524	-	NC_041753.1	F6VAE7	UBQLN1	1.06357948097504
16	45969324	45979451	-	NC_041743.1	F7DH27	MECR	1.11343089957241
X3	1240915	1274434	NA	ENSOANG00000046857	F6TQR4	NA	0.90231570455886
16	31457788	31506822	+	NC_041743.1	F7F0U8	XPNPEP1	1.10773990557553
19	750356	762843	+	NC_041746.1	F7FPM5	TSNAX	1.02555108058146
7	10467670	10496900	+	NC_041734.1	F7BX76	TCEA1	0.936588119497243
7	10569521	10625319	+	NC_041734.1	F7BXC1	ATP6V1H	0.910338469131596
2	143671430	143726372	-	NC_041729.1	F6SF59	ERGIC2	0.970004117596779
20	13174425	13207734	+	NC_041747.1	F7FVX8	EIF5B	1.04818850429865
1	129425431	129551272	-	NC_041728.1	F7BZN9	GIGYF2	1.10599056437024
3	73287037	73323875	-	NC_041730.1	F6SIY1	LMAN1	1.01297196488613
3	11400486	11413489	+	NC_041730.1	F6XAZ1	PSMA1	0.83189189933344
14	18788644	18860935	+	NC_041741.1	F7FZL5	TBC1D15	1.05891623601527
20	9356501	9381340	+	NC_041747.1	F7E7Q0	ESD	1.0625708925253
X3	1188113	1237445	+	NC_041751.1	F6TRA9	ERP44	0.967209625685492
2	6090991	6154690	-	NC_041729.1	F7EXC7	GCN1	1.01826029393265
16	45777141	45793925	+	NC_041743.1	F7C9L2	CTPS1	1.00438053897266
1	181792208	181802722	-	NC_041728.1	F6UF81	TUBA4A	0.986848079264544
1	104689999	104803880	+	NC_041728.1	F7GBX9	PLOD2	0.876020464899328
14	40306223	40356993	-	NC_041741.1	F6RTD8	APPL2	0.996186236799054
1	11062077	11141758	+	NC_041728.1	F7FKP2	TTC37	1.15253520737412
5	4629936	4637042	-	NC_041732.1	F7DK61	LOC100077619	0.894234371192498
9	19337279	19407290	-	NC_041736.1	F6XHY2	LNPK	0.936814215605169
8	1975207	2064039	+	NC_041735.1	F6QJ30	IQGAP1	0.966103356560081
17	21625616	21631995	+	NC_041744.1	F6Y994	CBR1	0.953620295653809
X2	5740838	5750959	+	NC_041750.1	F7BXQ2	SQSTM1	0.919363232514336
2	46097874	46124327	-	NC_041729.1	F6RRX8	UQCRC2	0.966945458191049
7	29040220	29067782	-	NC_041734.1	F6V8M2	ATIC	1.01343967657332
X1	31283584	31303110	+	NC_041749.1	F7C6V7	FAM114A2	0.996990838636393
X2	9310382	9313142	+	NC_041750.1	F7GD18	PRDX2	0.94595573100489
20	12395912	12415640	-	NC_041747.1	F7G445	LAMP1	1.0411482543447
3	103141468	103230675	-	NC_041730.1	F7G160	HERC4	0.915509069267927
4	32312778	32331119	+	NC_041731.1	F7FHK9	GOLGA2	0.962554910540765
X2	1005391	1016010	-	NC_041750.1	F6S948	CTSB	1.06470158218283
NA	1028716	1040455	-	NW_024396743.1	F7BWD4	SRP68	1.04539514688702
20	27870571	27931160	+	NC_041747.1	F7A0F6	PICALM	1.15945449632876
8	22297409	22396949	+	NC_041735.1	F6X9Q0	RALGAPB	0.914271462161652
13	18142111	18295508	+	NC_041740.1	F7CLH9	PIP4K2A	0.910340318271656
6	23200465	23358147	-	NC_041733.1	F7A1E3	MBNL3	1.05397432438375
16	34347500	34422880	+	NC_041743.1	F7D0Y7	NT5C2	0.937735682246745
1	97642264	97720871	-	NC_041728.1	F7EXN5	XRN2	0.971068448269528
3	120572193	120610483	-	NC_041730.1	F6U7B6	SEC24C	1.14576750879681
19	34739156	34761689	-	NC_041746.1	F6WT63	SNX3	0.980087626426079
11	37908958	37929716	+	NC_041738.1	F6RF79	IST1	0.944504077162775
3	21493124	21504895	+	NC_041730.1	F6S7N4	ARFGAP2	1.07514219011593
X2	16882889	16924645	+	NC_041750.1	F6RCG4	TXNRD3	0.910846024706686
13	38682889	38689072	-	NC_041740.1	F7ECF7	PSMB5	0.957192677318325
3	119108430	119125432	-	NC_041730.1	F6QN79	VDAC2	0.967370116827274
16	8884464	8925685	NA	ENSOANG00000040398	F6YHF4	NA	1.0849481545963
14	13182479	13194719	+	NC_041741.1	F7C9K3	PSMA6	0.983677855918296
2	26502666	26506420	+	NC_041729.1	F7DXI1	DCTPP1	1.04682902383814
1	102110522	102153978	-	NC_041728.1	F7GE83	GYG1	1.08168217177451
17	5033360	5086252	-	NC_041744.1	F6PQP7	PAFAH1B1	1.02784800701824
20	19027663	19045847	-	NC_041747.1	F6SGM5	ACAT1	1.09470997454065
7	2515972	2538190	+	NC_041734.1	F6XC46	LACTB2	0.968525340256641
17	12113080	12119225	-	NC_041744.1	F6WMP6	PTRH2	0.995136478468087
10	6964072	6977864	-	NC_041737.1	F7G193	GRSF1	0.866025264646707
3	32042941	32084876	-	NC_041730.1	F7CIG5	CTTN	0.895647907514099
7	4219698	4240212	+	NC_041734.1	F6ZT06	VCPIP1	0.968955069872316
2	19063237	19071151	-	NC_041729.1	F7FN67	VPS29	0.962253060158822
2	36460849	36489385	-	NC_041729.1	F6QTB5	ARPC1A	1.00112618393849
3	48452039	48462897	-	NC_041730.1	F6SP01	EIF4G2	1.03163483855013
14	15406748	15432438	-	NC_041741.1	F6U562	GNS	0.968691620752415
16	15642112	15667704	+	NC_041743.1	F6ZHD4	RO60	0.95256430101377
14	23253854	23280824	-	NC_041741.1	F6WWF1	CSRP2	1.0470977763712
16	45090500	45105378	+	NC_041743.1	F6QHD6	STX12	1.09043867615267
16	41465156	41496129	+	NC_041743.1	F6SAJ5	KPNA6	1.01028191627234
X2	9095683	9100141	NA	ENSOANG00000040687	F6STA7	NA	0.941853477559316
2	111945650	112215375	-	NC_041729.1	F7BSW7	MAP4K4	1.08440149327068
10	40353523	40360334	NA	ENSOANG00000049504	F6Q0T3	NA	0.788812862704461
X3	2939948	2964111	-	NC_041751.1	F7BDW1	CLPTM1L	0.871577373556167
12	33573750	33831158	+	NC_041739.1	F7EII5	CAMK2D	0.942405344827321
17	37372615	37385786	-	NC_041744.1	F7F239	CZIB	0.944140313431442
18	2393022	2401983	+	NC_041745.1	F6R8L2	PRDX1	1.07693015815682
9	47821363	47863540	+	NC_041736.1	F6VVZ3	TMX4	0.975722775433661
11	1372560	1377727	+	NC_041738.1	F7FEF6	PPIA	0.927198172623016
3	88357452	88397113	-	NC_041730.1	F6TWU6	VPS26A	1.00467811246343
X1	76520535	76624816	+	NC_041749.1	F6S0C2	FAM120A	1.05123490797713
10	19655985	19715056	-	NC_041737.1	F6V8R6	DNAJC3	1.03021560635733
16	34913944	34930783	+	NC_041743.1	F7FXZ3	ACTR1A	1.00630085612038
19	3280262	3368567	-	NC_041746.1	F6YT46	CEP170	1.090748546409
17	874651	914362	-	NC_041744.1	F7G1X1	CLIP2	1.04296739567624
10	15460539	15476507	-	NC_041737.1	F7CT27	POGLUT2	1.05266419770784
11	35358009	35384805	-	NC_041738.1	F6ZVZ3	GOT2	0.925134280314807
16	36215195	36223668	-	NC_041743.1	F6WXZ7	SFXN3	0.953505642586703
8	16388605	16400901	-	NC_041735.1	F6VA36	PSMA7	0.957702923461371
2	139696445	139878477	-	NC_041729.1	F6YCM4	STIM1	0.953933454116848
10	5959409	6010003	-	NC_041737.1	F6S9D2	UBA6	0.930209402560252
8	58183757	58208662	-	NC_041735.1	F7BHQ8	GPNMB	0.870975204110204
6	21283171	21289534	+	NC_041733.1	F7G6V8	HSD17B10	0.952015210545
17	37353401	37371372	+	NC_041744.1	F7F248	CPT2	1.03887617657751
X1	18392563	18423054	-	NC_041749.1	F6YUX0	YWHAQ	0.946176156497757
5	46604922	46764404	+	NC_041732.1	F7DBQ2	ADPGK	1.06889516281566
12	49661898	49687522	+	NC_041739.1	F6Z2Z0	EIF4E	1.03748773270989
7	34871450	35049081	-	NC_041734.1	F6Y2H9	UBE2F	1.01541348962715
15	616352	625465	+	NC_041742.1	F7AY42	EIF2S2	1.03883414046324
10	58693455	58705816	+	NC_041737.1	F6WJ26	ESYT1	0.959026741172965
3	70766111	70811721	-	NC_041730.1	F7F0K2	TXNL1	0.962762328984765
9	61229620	61295405	+	NC_041736.1	F7CXT1	LRPPRC	1.05726732844712
1	37677091	37708425	NA	ENSOANG00000042764	F6PIB8	NA	0.961280596094555
15	16647654	16695871	+	NC_041742.1	F6ZB43	BCLAF3	1.01827185775283
8	13582186	13600931	+	NC_041735.1	F7ESE8	RAB22A	0.961906629286047
1	86689326	86828925	-	NC_041728.1	F7B5F7	ROCK2	1.01036789260258
2	17359091	17390804	+	NC_041729.1	F7AYX2	VPS37B	0.925471219674071
10	32168233	32178078	-	NC_041737.1	F6VG73	FAHD2A	1.01328896435719
2	32515013	32631924	+	NC_041729.1	F7F205	ARHGAP17	0.953952912537111
11	58877451	58892971	-	NC_041738.1	F6ZF12	PHB	0.963098957658857
7	13988826	14110898	-	NC_041734.1	F7C0X1	MAPRE2	1.03994709119669
8	13613932	13642990	NA	ENSOANG00000047042	F7ESD2	NA	1.06085598031899
8	18969015	19003913	-	NC_041735.1	F7FTS1	NA	1.02860396395086
20	30342297	30384498	-	NC_041747.1	F6S3V9	RAB6A	1.02618523631915
15	16956453	16970584	-	NC_041742.1	F6ZAF4	PDHA1	1.00059632540591
1	132469034	132481578	+	NC_041728.1	F7CPP9	PSMD2	0.968439584392314
3	48452039	48462897	-	NC_041730.1	F6YUH0	EIF4G2	1.02210403403194
16	24347326	24376789	-	NC_041743.1	F7CZ77	BAG3	1.078024330432
2	64780407	64791783	+	NC_041729.1	F7ENE6	SOD2	1.07765305813043
14	34727198	34738658	NA	ENSOANG00000006618	F6Q4Y0	NA	1.00597487898514
10	47551647	47579618	-	NC_041737.1	F6YKB3	COPG2	1.06135236862349
17	3267327	3272764	+	NC_041744.1	F7FAV4	TBL2	1.09811136645137
2	81752296	82361474	-	NC_041729.1	F7CS56	UTRN	0.964398591554991
17	9592869	9604378	+	NC_041744.1	F7G9Z8	POLDIP2	0.920339582309181
14	22523513	22558912	-	NC_041741.1	F7E4I5	NAP1L1	0.971708840555883
3	120171120	120196007	+	NC_041730.1	F6U8J4	AP3M1	0.928010020453285
17	2291063	2301266	-	NC_041744.1	F7EM18	MDH2	0.983237279193576
6	23113039	23127347	-	NC_041733.1	F7A1D4	RAP2C	1.04196910964228
15	26134707	26150601	-	NC_041742.1	F7GCQ4	RP2	1.03232690353651
4	113139938	113178492	+	NC_041731.1	F7ALH9	CRYZ	1.15609502029539
2	23398774	23415324	-	NC_041729.1	F7DGH9	YWHAH	0.981337939667071
X2	6467604	6479905	-	NC_041750.1	F7F399	LOC100075293	1.19711552831066
7	78166591	78180795	-	NC_041734.1	F7FLU7	NIF3L1	0.941399359513508
1	74398324	74417188	NA	ENSOANG00000045205	F7D3M7	NA	0.972580961431923
4	133855697	133960726	-	NC_041731.1	F7D994	ADD1	0.933597048886949
1	51536060	51549668	+	NC_041728.1	F7B953	CALM2	1.04756194117072
21	21251718	21294334	-	NC_041748.1	F6S6N7	ANKRD13A	0.960060548120277
5	47409350	47452330	+	NC_041732.1	F6R210	PKM	1.01383281932211
1	51360782	51380177	+	NC_041728.1	F6TV11	PSMC1	0.978144706963161
NA	649117	657297	-	NW_024396743.1	F6QGX4	SUMO2	1.00771731568886
1	119953341	120008616	NA	ENSOANG00000042249	F7E007	NA	1.0298424027134
21	22883299	22928012	+	NC_041748.1	F7E9T7	CRKL	1.0616646336759
3	89112076	89126478	-	NC_041730.1	F6RY38	HNRNPH3	1.05672577439679
3	84513922	84691393	-	NC_041730.1	F6VSC1	MCU	0.962439618912351
21	22408554	22438955	+	NC_041748.1	F7FR65	EWSR1	1.0286113991486
4	94906053	95020883	-	NC_041731.1	F6YD36	FNBP1L	1.03972839562956
9	57230599	57237708	-	NC_041736.1	F7FRF1	LOC100079235	1.09100604996561
19	4793291	4809905	+	NC_041746.1	F6ZL58	SCCPDH	1.0133908005763
X1	91544021	91550370	-	NC_041749.1	F7FPY5	ARPC4	0.986088011863605
3	5840875	5841630	NA	ENSOANG00000014562	F7C3J9	C11orf68	1.04924369791042
1	24277425	24378794	-	NC_041728.1	F7FXX3	CERT1	0.905103042386207
13	20753297	20832088	-	NC_041740.1	F7E6I2	LOC100077745	0.840581562419981
8	38952442	38966448	-	NC_041735.1	F6X8U7	UBA5	1.06033236684977
8	7476842	7512979	+	NC_041735.1	F6XDL5	CSE1L	0.996814191943934
NA	3043860	3052323	+	NW_024396743.1	F7CEQ0	CHMP6	1.0683958282613
X1	104852133	104892169	+	NC_041749.1	F6V140	ACSBG2	1.02088641407048
8	1911080	1927040	+	NC_041735.1	F6SNX7	SEC11A	1.07075261471896
14	2932815	2953519	+	NC_041741.1	F7D755	GMFB	0.962567522225161
NA	1532817	1639465	+	NW_024396743.1	F7DA09	SEPTIN9	0.932292576910086
13	10239337	10264944	-	NC_041740.1	F6XR74	PITRM1	1.00351007111285
X1	105677644	105700430	+	NC_041749.1	F7GCD7	LONP1	0.968413228624746
14	26045366	26187685	-	NC_041741.1	F6PVE5	PPP1R12A	1.03383824240852
2	145649050	145723218	+	NC_041729.1	F7D2Z6	DNM1L	0.986678147257516
4	3124438	3131335	+	NC_041731.1	F6WLU4	NDUFB9	0.954154378914682
X3	1492953	1509080	NA	ENSOANG00000043736	F6WZX9	NA	0.992400334117449
19	22657749	22683092	+	NC_041746.1	F7FR80	UFL1	0.990341550891186
X1	33771759	33814193	-	NC_041749.1	F7AJK8	TCOF1	1.04553710500474
13	572832	605579	+	NC_041740.1	F6QRZ6	PLCD1	1.09194671445417
X1	41079516	41221830	-	NC_041749.1	F7FDZ6	PDLIM4	1.10843430928815
8	50985425	51026681	-	NC_041735.1	F6UFN0	DYNC1LI1	0.977661180300679
9	42084643	42109579	+	NC_041736.1	F6RD85	CCDC25	0.972542610035994
X5	1386658	1389704	+	NC_041753.1	F6Q7T6	S100A4	0.873996880014257
1	153673761	153687440	-	NC_041728.1	F6Y754	LXN	1.07879717953896
5	10770216	10783923	+	NC_041732.1	F6Z866	PSMA4	0.981306731971452
1	84949461	84953377	-	NC_041728.1	F7FV54	EEF1A1	1.02040640068071
3	6348840	6366856	+	NC_041730.1	F6RCM4	DPP3	0.972743192988365
2	112984489	113031293	+	NC_041729.1	F7C9T5	SUGT1	1.00009541932251
1	129425431	129551272	-	NC_041728.1	F7BZN2	GIGYF2	0.949289731275516
15	23471931	23543987	-	NC_041742.1	F7E913	PIR	1.05231404062383
4	6565758	6610706	-	NC_041731.1	F6VE87	NDRG1	1.02140431288931
12	38640876	38729363	+	NC_041739.1	F7CNS7	PAPSS1	1.03805679079831
X1	69905235	69913987	+	NC_041749.1	F6TET2	PDHB	1.02261692603083
16	39598543	39625944	+	NC_041743.1	F7CSY1	PSMB2	0.968323922907233
17	32122573	32135159	-	NC_041744.1	F6TJW1	CLDND1	0.936773307477341
4	32806017	32813498	+	NC_041731.1	F7DI44	LOC100088030	1.05125540705143
16	24814669	24822268	+	NC_041743.1	F6U7N3	PRDX3	0.992747669553772
1	74422692	74448720	NA	ENSOANG00000036074	F7D3N4	NA	1.04226348279375
10	10509339	10572623	-	NC_041737.1	F7E4Y4	SEPTIN11	1.07153973505294
X1	55553511	55570604	-	NC_041749.1	F7G2I4	MAN2A2	1.05115013858121
3	61496372	61625713	-	NC_041730.1	F7B683	UBAP2	1.03651995477753
X1	51129508	51134694	-	NC_041749.1	F7DVJ7	LSM3	0.957928880072512
X1	89945924	89973389	-	NC_041749.1	F6QPQ2	RPN1	0.979701257265274
11	2162547	2178219	+	NC_041738.1	F7F3W7	DBNL	0.998202281004229
X1	77614326	77632956	-	NC_041749.1	F6R527	FBXW12	0.913444338819567
6	11261105	11265994	-	NC_041733.1	F7BKU7	TIMM8A	0.999871871610474
5	18250787	18311931	-	NC_041732.1	F6QAY3	SPPL2A	1.02299719028698
4	58291717	58323960	+	NC_041731.1	F7A285	PLEKHF2	0.974892620833126
1	17265356	17270563	-	NC_041728.1	F7EPH9	COX7C	1.05957739290268
14	36763150	36770607	+	NC_041741.1	F7C1R2	SLC25A3	0.978325863909601
17	8836045	8866375	+	NC_041744.1	F7BTV3	NUFIP2	1.11480916350823
9	8555433	8653940	+	NC_041736.1	F6WTM1	GPD2	0.966075446540711
X1	110436696	110446418	-	NC_041749.1	F7EZG1	STXBP2	0.954549460183158
16	33770067	34066221	+	NC_041743.1	F7DB04	SH3PXD2A	0.971625306409185
1	4339472	4414180	-	NC_041728.1	F7D9X4	NDUFS4	0.974400462947079
5	74989561	75006820	+	NC_041732.1	F6SC49	LRRC47	0.967146069289876
X5	1350231	1354651	+	NC_041753.1	F7ADQ3	S100A13	0.98531799542816
3	42746512	42763658	-	NC_041730.1	F6W148	EIF3M	1.06351692851747
X2	8013049	8017475	-	NC_041750.1	F7DES9	CDC37	0.957792477627129
X2	2089393	2092404	+	NC_041750.1	F6RB25	NDUFA2	0.959692306815512
X5	67054287	67102827	-	NC_041753.1	F6ZM44	GKAP1	1.12198670996591
17	956228	971417	-	NC_041744.1	F6S3X0	EIF4H	1.0044490556547
5	50088838	50577510	-	NC_041732.1	F7BEE0	TLN2	0.98188687984842
12	59765468	59775291	+	NC_041739.1	F7E890	TMEM33	0.931852891543195
4	24044215	24074820	+	NC_041731.1	F6ZYG7	RALA	1.02168876385482
NA	3541339	3560648	+	NW_024396743.1	F7BNL7	HGS	0.980094233290485
X1	36692672	36757997	+	NC_041749.1	F6VA17	LARS1	0.979813285510415
4	10591169	10617087	+	NC_041731.1	F6T8F5	BLVRA	0.850902716214757
5	4278405	4286149	+	NC_041732.1	F6TT44	PAFAH1B3	0.981988897964699
8	5319991	5340034	-	NC_041735.1	F7F3I9	YWHAB	0.97950507063222
20	6401973	6412056	+	NC_041747.1	F6X2I8	NHLRC3	1.01521035146585
4	60307424	60362075	+	NC_041731.1	F7DYQ7	MTDH	1.025549116671
NA	2059515	2103627	-	NW_024396943.1	F7CCH9	NAE1	0.968365083105572
18	29420156	29448280	-	NC_041745.1	F6SIC9	PGM2	0.991383795450685
4	32806017	32813498	+	NC_041731.1	F7BR75	LOC100088030	0.944021173920161
8	50355577	50457787	+	NC_041735.1	F7BCX6	STT3B	0.989463241752504
16	2941281	2950844	+	NC_041743.1	F6X6V6	MGST3	1.01288254049787
2	6799657	6812405	+	NC_041729.1	F7CKI3	ACADS	1.0217777855785
X5	8068716	8080626	-	NC_041753.1	A7X5S1	Bat2	1.00080011946748
14	16593291	16626782	+	NC_041741.1	F6PR14	CAND1	0.990603034922776
1	61543709	61691849	+	NC_041728.1	F6X0X1	PPP2R5C	1.01593215170629
16	37163896	37181702	+	NC_041743.1	F6WAI5	RRAGC	1.01475287560394
10	56931690	56948122	+	NC_041737.1	F6SQG0	EIF4B	0.970778948111216
11	15158367	15169755	-	NC_041738.1	F6XJ31	DNAJC7	0.935216047002001
9	49634347	49691801	+	NC_041736.1	F6XMP0	PPP3R1	1.0551480534148
3	7360067	7375696	+	NC_041730.1	F7FVH2	PYGM	1.06082713102976
21	322462	334789	-	NC_041748.1	F7DSH1	EIF6	1.01965797516493
2	47869163	47886278	+	NC_041729.1	F7FGX0	ARL6IP1	1.02433515398942
11	2774353	2795541	-	NC_041738.1	F6UR52	STT3A	0.971221532655314
5	3868180	3875867	-	NC_041732.1	F6X7V2	TOMM40	0.934598461219692
X1	90242048	90265449	-	NC_041749.1	F7FEC1	UQCRC1	1.01853448790968
17	20633302	20766850	+	NC_041744.1	F6ZR69	ITSN1	1.00841633274402
19	8043628	8088276	+	NC_041746.1	F7GEC7	EPRS1	1.00292850631169
1	135606368	135665233	+	NC_041728.1	F7B9C8	SEC62	1.01995144725799
19	8024842	8042132	+	NC_041746.1	F7GEC3	BPNT1	0.974523720361735
2	27146936	27153190	-	NC_041729.1	F6TZA4	TUFM	0.984316143674514
13	37702301	37717394	-	NC_041740.1	F6S0J4	NA	1.02926105966806
1	60333290	60365363	-	NC_041728.1	F6XXD3	WARS1	0.984356048678926
13	33246570	33279743	-	NC_041740.1	F6UDT2	DHTKD1	0.982258641314067
16	34284392	34288569	NA	ENSOANG00000020153	F6UWI6	ATP5MD	0.977385218384558
5	48822366	48867576	-	NC_041732.1	F7GCF7	SNX1	0.981916032002369
2	75089400	75172040	-	NC_041729.1	F6QDS8	EZR	0.981999002697052
14	43068237	43107632	+	NC_041741.1	F7AF79	TOM1	0.994177669965924
2	90472948	90578612	+	NC_041729.1	F6ZKZ9	HBS1L	1.0211488535431
5	11756991	11781863	+	NC_041732.1	F6UMK7	RCN2	0.993777040120692
X1	111669014	111807296	-	NC_041749.1	F7DP61	EPS15L1	1.04236226512713
19	5703507	5712153	NA	ENSOANG00000050463	F7F264	NA	1.04195183603336
14	4849587	4851247	-	NC_041741.1	F6TV00	MGAT2	0.916808404203152
9	37619138	37656811	-	NC_041736.1	F6YLW9	CDC5L	1.0297026134377
21	17180052	17182114	-	NC_041748.1	F7DCF9	MIF	0.988390672110262
8	34533043	34537618	NA	ENSOANG00000045645	F7D6D0	NA	0.952069863268487
3	24910120	24989281	-	NC_041730.1	F7EZG9	TTC17	0.999887208112717
X1	55529427	55548795	-	NC_041749.1	F6SH46	UNC45A	1.01403403877439
1	63477234	63551647	+	NC_041728.1	F6RDB4	KLC1	1.01538308066642
3	16657023	16661682	+	NC_041730.1	F7E2N2	FTH1	0.992401559158611
13	455300	480612	-	NC_041740.1	F7GAL3	OXSR1	0.998910123927615
6	35223842	35263390	-	NC_041733.1	F7FD69	CUL4B	1.01639409934926
3	46590058	46670293	+	NC_041730.1	F7DKL7	USP47	1.02357088665088
11	5511	25885	-	NC_041738.1	F6YGE6	ATG3	1.0090778126144
7	59953523	59962070	+	NC_041734.1	F7FJE9	GIPC1	0.991358405931722
14	4741105	4769270	+	NC_041741.1	F6UR27	NEMF	1.03221395371382
15	15493358	15514508	+	NC_041742.1	F7G538	APOO	1.01582320991176
1	179005134	179010003	+	NC_041728.1	F6T4D7	RPL37A	0.995264019217283
5	49856244	49893605	-	NC_041732.1	F7FBY1	TPM1	0.975914908778632
1	161647307	161749871	-	NC_041728.1	F6PQM1	GOLIM4	0.986947211048212
X5	8381263	8386381	-	NC_041753.1	F6TYN8	TUBB	0.958641976608517
17	9385477	9390884	+	NC_041744.1	F6PFR5	ALDOC	1.02463586651795
3	615953	620493	+	NC_041730.1	F6RED3	PPP1CA	0.68674782876212
3	14975475	14992837	-	NC_041730.1	F7EPZ6	STIP1	1.10926774867941
5	40544554	40568101	+	NC_041732.1	F6ZE82	VDAC3	0.803589297386671
5	100229300	100247535	NA	ENSOANG00000048757	F6QFQ5	NA	1.07663747665835
3	95140152	95166384	+	NC_041730.1	F6YH08	OGDHL	0.860666806033676
13	32658346	32685558	+	NC_041740.1	F6VC53	SEPHS1	1.14974848734357
15	24202072	24216086	-	NC_041742.1	F7A4Z7	RBBP7	0.998159902056849
7	52057702	52162734	-	NC_041734.1	F7F881	CUL3	1.10775434088355
X5	55511067	55720636	-	NC_041753.1	F6WRR8	KANK1	0.870405631442827
17	6589333	6612452	-	NC_041744.1	F6VZL9	ALDH3A1	1.55509758025722
2	135069618	135259481	+	NC_041729.1	F7A1B8	LIMS1	1.40867504880479
3	126526571	126595310	-	NC_041730.1	F7D9N8	WASHC2C	0.9976265709633
1	128345129	128426849	+	NC_041728.1	F7G857	LIMS2	1.10366467599412
17	15367145	15431617	-	NC_041744.1	F6SVC4	LOC100077982	0.101068103961175
8	10904427	10909794	+	NC_041735.1	F7F7C3	PFDN4	1.01585308506313
1	144445831	144534908	-	NC_041728.1	F7E427	GNB4	0.900763068406404
2	66038362	66225090	-	NC_041729.1	F7D5L7	QKI	1.52788242988353
1	172410432	172579447	-	NC_041728.1	F7AGG6	RALB	0.985422717781068
3	135939610	135987476	-	NC_041730.1	F7DXF1	DPYSL4	1.01640952869989
1	144229237	144320091	+	NC_041728.1	F7DUD6	PIK3CA	1.11914926005946
11	36414225	36451202	-	NC_041738.1	F6QCE1	PDPR	0.791594542522176
7	34490206	34682591	+	NC_041734.1	F6U0H6	LRRFIP1	0.507806791739822
6	18800043	18825333	-	NC_041733.1	F7DZC7	IKBKG	0.89072306634416
14	47239564	47262827	+	NC_041741.1	F7GEQ8	XRCC6	0.740600146498262
16	41719845	41734759	+	NC_041743.1	F7CAY8	RBBP4	1.31539918979097
13	33222990	33243383	-	NC_041740.1	F6UDU7	SEC61A2	0.995251697723124
X2	5120953	5148308	-	NC_041750.1	F7B5P0	GFPT2	1.11389249770335
2	159900571	160058102	+	NC_041729.1	F6SM97	MON2	0.9046017004332
17	8079821	8135321	-	NC_041744.1	F7B1T4	CPD	0.868389820262086
16	42055839	42347173	+	NC_041743.1	F6YYH0	MACF1	1.20730651528592
X1	16724127	16731550	+	NC_041749.1	F7FAU5	PCYOX1L	0.791490064812317
11	54759443	54772226	-	NC_041738.1	F6WE91	RNF214	0.950949918337672
X5	7911943	7916322	NA	ENSOANG00000005398	F6UIV8	NA	1.05655471411002
18	27157557	27181870	+	NC_041745.1	F7F7W4	PTCD3	1.22984457798581
13	2334614	2369537	+	NC_041740.1	F6ZHN5	DHX30	1.27445390507252
X4	1233526	1251279	-	NC_041752.1	F7ENN8	CHD4	1.19552871465039
14	41122555	41193902	+	NC_041741.1	F6X562	RIC8B	1.37108691277076
9	59941384	59971783	-	NC_041736.1	F7FIJ9	MSH2	1.01074214380222
X1	110680257	110821697	-	NC_041749.1	F6PH10	BRD4	1.44939568721713
11	36136296	36167374	+	NC_041738.1	F6QBW5	COG4	1.17716204512327
20	12458755	12480583	+	NC_041747.1	F7FYN1	PCID2	1.0485040924316
6	21645927	21652507	-	NC_041733.1	F7FW37	CCDC22	0.998831645011126
14	47001898	47016903	-	NC_041741.1	F7DK55	RANGAP1	0.841356848662496
X1	92590309	92610319	-	NC_041749.1	F6V7U7	CAV3	0.972931504555425
19	1294969	1316365	+	NC_041746.1	F6Z6T8	TBCE	0.820987312469413
20	19027663	19045847	-	NC_041747.1	F6Q7W4	ACAT1	0.993798363584437
4	36513458	36553274	-	NC_041731.1	F6Q7X6	TSC1	0.977751525601309
5	92145432	92189026	+	NC_041732.1	F6SMT7	AFG3L2	0.869922857627825
20	8521632	8630812	-	NC_041747.1	F6VBY3	FNDC3A	0.922130434823043
7	60211697	60245766	+	NC_041734.1	F6UR98	PRKACA	0.801795819623629
12	57970932	58011680	+	NC_041739.1	F6W6Z7	PPAT	1.14359136217315
11	1245630	1263753	-	NC_041738.1	F7DR14	NUDCD3	0.845495541103412
15	15601602	15616434	+	NC_041742.1	F7DVH2	ACOT9	1.05338401101747
X3	33615523	33623569	-	NC_041751.1	F6Q0L8	PSMB8	1.08597273605712
4	25130670	25138795	+	NC_041731.1	F7ALW5	SLC31A1	1.05751246180825
2	26745905	26750062	-	NC_041729.1	F6XZ18	CDIPT	0.989447054001617
2	54457208	54485014	-	NC_041729.1	F6YLY6	PMM2	0.99138051629606
1	161331001	161383138	-	NC_041728.1	F7DH62	PDCD10	1.08936857927755
3	7338872	7355199	+	NC_041730.1	F7BUP9	SF1	1.18397813848665
2	157235173	157473313	+	NC_041729.1	F6SS38	SLC16A7	0.981672933704438
3	62579251	62616433	-	NC_041730.1	F7DX02	HDHD2	1.29623449683396
10	53590044	53605964	+	NC_041737.1	F7ACY3	LIG1	0.880610029561716
1	132564772	132572933	+	NC_041728.1	F6SGR6	POLR2H	1.14731387607938
2	49356385	49472368	-	NC_041729.1	F6XBJ3	ABCC1	1.04306648457943
6	40312246	40429364	+	NC_041733.1	F7G394	COL4A5	1.92398694292157
14	47264521	47272602	-	NC_041741.1	F7GEU7	SNU13	1.28537516785925
3	120443210	120507966	+	NC_041730.1	F7EE19	CAMK2G	1.14017884972995
