chromosome_name	X4.x	X5.x	X7.x	X1.x	Accession	geneName	Geomean
14	75368545	75468282	+	NC_000080.7	Q61233	Lcp1	0.787045795771297
6	86362988	86374132	-	NC_000072.7	Q9CQF9	Pcyox1	0.576766466031966
4	155943725	155947810	-	NC_000070.7	Q925D8	Tas1r3	0.963829032564878
11	78389946	78393151	+	NC_000077.7	P29788	Vtn	0.885115619481848
16	8455467	8475472	+	NC_000082.7	Q9Z2M7	Pmm2	1.16680961534879
5	135178288	135192727	+	NC_000071.7	Q9R099	Tbl2	0.82413812004979
5	137526389	137533085	-	NC_000071.7	P62880	Gnb2	1.2735030678816
18	36899581	36916258	-	NC_000084.7	Q61035	Hars1	0.98627948701128
1	140013593	140111149	-	NC_000067.7	P06909	Cfh	0.639734840669849
8	121380653	121394826	-	NC_000074.7	O70378	Emc8	1.44211533606783
3	58433242	58464922	+	NC_000069.7	Q8BJW6	Eif2a	0.816582361711999
3	127347080	127411672	+	NC_000069.7	Q0VGT4	Zgrf1	0.979489985403209
10	58977446	59057322	-	NC_000076.7	Q8C650	Septin10	0.734513857201823
14	55895346	55897908	-	NC_000080.7	Q9D967	Mdp1	0.88715601482502
15	82336578	82341028	+	NC_000081.7	P11714	Cyp2d9	2.33883729059227
11	69983470	69997013	+	NC_000077.7	P24721	Asgr2	0.862978557102441
5	92200004	92285584	-	NC_000071.7	P97379	G3bp2	0.731139088178868
2	168072542	168074223	+	NC_000068.8	A2BDX3	Mocs3	0.905732615734442
5	145020679	145045566	+	NC_000071.7	Q9R0Q6	Arpc1a	0.872971394765213
10	128173596	128198351	+	NC_000076.7	Q9CZU6	Cs	1.25892541800884
8	70583977	70586402	+	NC_000074.7	Q3TV70	Nr2c2ap	0.564936961698216
19	6887066	6888396	+	NC_000085.7	Q9DCG9	Trmt112	0.864967911050171
17	35269219	35277695	+	NC_000083.7	Q9Z1Q5	Clic1	1.08392691718611
12	76812312	76829954	+	NC_000078.7	Q6DG52	Churc1	9.77237205814348
12	80214316	80307165	-	NC_000078.7	Q7TPR4	Actn1	1.22461620755955
18	38105676	38132583	-	NC_000084.7	Q8R5G7	Arap3	2.10862814553682
10	4970192	5501013	-	NC_000076.7	Q6ZWR6	Syne1	0.883079915373403
4	58797234	58917748	-	NC_000070.7	Q6PDI5	Ecpas	1.05681752958126
6	116241046	116310384	+	NC_000072.7	D3Z3C6	Zfand4	1.25602996035204
16	21241859	21463431	+	NC_000082.7	Q0P5W1	Vps8	1.08143392812833
X	47630503	47683599	-	NC_000086.8	Q6P3Y5	Znf280c	0.219785991482443
4	149569642	149581952	+	NC_000070.7	Q8K3C3	Lzic	1.73380397428596
